"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TrD1440W";3414,42419254585;2,10604483790433;0,510306402849237;1,51023997366187e-06;0,000240896074442913
"TrD0165W";33,1287733113777;2,12040581778629;0,654705150378044;8,31518602613544e-05;0,00571198654685844
"TrF0040C";8,0319936297517;2,12458797589548;0,868357418122137;0,000721765816442964;0,0280683392501848
"TrB1064C";727,456205542505;2,12945397659867;0,381779513487481;1,05823355678517e-09;4,74239809662156e-07
"TrF1056C";9,1323049313508;2,13415439716354;0,901728663211788;0,000551659409092708;0,023074074217651
"TrC0005C";59,8830372915837;2,17236296252756;0,523251957330082;1,92710157481586e-06;0,000280889129855601
"TrE0206W";6982,85373070858;2,20159386999668;0,590740383530582;6,9980453707166e-06;0,000765175583007912
"TrD1156W";536,701001508928;2,247566748008;0,740158159522483;7,62957108520202e-05;0,00527955099138501
"TrC0858W";321,551167027741;2,29861060291533;0,879874078371716;0,000243050661013041;0,012567855883482
"TrA1608C";922,115096108189;2,4443303143099;0,579424534259687;9,234551362718e-07;0,000160937709026924
"TrF0375W";8,34942632163747;2,53337812966734;1,17574460519397;0,00109556967049253;0,0377670555641215
"TrB0315W";166,433203587741;2,56946668440653;0,69218305968931;7,07366653083502e-06;0,000765175583007912
"TrD0087C";33,6018244127641;2,61069266831825;1,31178117364047;0,000911199994871579;0,0334972779364704
"TrB1808W";302,226505821256;2,63057300636612;0,743171007173671;1,37299594680561e-05;0,00134596508910287
"TrE1250C";11,2936090859068;2,74136322015;0,904175001118732;9,5953021902349e-05;0,00640435382356742
"TrB0212C";229,832103214082;3,03802795341429;0,570966876482522;4,23934046047205e-09;1,53447819513471e-06
"TrD0147C";68,9305138640824;3,07239091922307;0,961041050837044;4,57435679635217e-05;0,00344500384282045
"TrC0176C";711,471206856993;3,08750920694916;0,75091690007742;1,34363234773079e-06;0,000218015931456801
"TrA1330W";257,106994976221;3,13602667105511;0,800305636229724;3,30965361068378e-06;0,000432599307363126
"TrA0870W";29,0595075113254;3,14909050756452;1,08079971470883;0,000120548071461793;0,00775440153312206
"TrB1044C";246,703081017468;3,26181061332888;0,616979980942718;5,18820041525567e-09;1,808376078073e-06
"TrA0727W";80,329221345048;3,58385078211619;0,513800133645616;1,37203806180107e-13;1,29122501996099e-10
"TrB0419C";23,1585251079005;3,87504827709109;1,2804563733014;7,35254434899481e-05;0,00512554036062149
"TrA0431C";122,286315306774;4,65464957222087;0,372659272856655;4,1630969518549e-37;3,91789054139065e-33
