"";"baseMean";"log2FoldChange";"lfcSE";"pvalue";"padj"
"TrB1211C";5,20268203660109;-1,62705793654007;0,957199461523487;0,017438825078133;0,0462710762524961
"TrG0415W";2419,51501946307;-1,62553231890284;0,207645913381599;1,49126123104221e-15;2,99365565005684e-14
"TrC0054W";226,185657961276;-1,62003156902326;0,263043652292226;2,00454312188795e-10;2,33284984276208e-09
"TrF1134W";49,441750273214;-1,61865865306605;0,54571488973748;0,000714855347076475;0,00285439309747066
"TrC1487W";122,697423924052;-1,61293278149771;0,315624424037322;9,00974592830653e-08;7,39450473055712e-07
"TrC0153W";189,427870796755;-1,61137931503279;0,27868316319293;1,94956744541413e-09;2,0183059936415e-08
"TrC0962W";1808,90000603278;-1,61133695879851;0,233665214605782;1,47299409441394e-12;2,20044644104118e-11
"TrC0035W";20,5919961570681;-1,61078199653217;0,968525441437212;0,0160686957165097;0,0431737924878507
"TrA2104C";1431,92313789311;-1,60749871684538;0,164905403565113;5,55587612975253e-23;1,82540007375599e-21
"TrB0305W";433,64210790092;-1,60626840659286;0,378688132262989;5,81517031963358e-06;3,57087802439999e-05
"TrC0946C";498,817545811426;-1,60460318329876;0,341053613186806;6,75257221732634e-07;4,8692860209344e-06
"TrF1089W";145,96694360985;-1,60345713589064;0,368952610861038;3,62757841198011e-06;2,32101416491e-05
"TrC0010W";6,12158419852034;-1,60205535975134;0,959372816872795;0,0185878704438469;0,0488505298856038
"TrA0880W";670,740517206406;-1,60204903056134;0,231672119725911;1,30841904046026e-12;1,96898759284579e-11
"TrD1112W";664,721170401581;-1,59845345237532;0,359750713228142;2,29013635771913e-06;1,51754950085435e-05
"TrE0636C";44,4487950721403;-1,5975897319922;0,444778316580633;8,52297017060106e-05;0,000421324185791977
"TrB0904C";440,923034810511;-1,59691271659786;0,296400823934618;1,97803921608827e-08;1,7902218520806e-07
"TrC1474W";1636,60807706851;-1,59672427853816;0,229784589086249;1,17735356047898e-12;1,77961518949323e-11
"TrC0438W";6480,28633114801;-1,59310141084468;0,19400657068941;6,20529454067526e-17;1,39660131314141e-15
"TrC0680C";5299,03629932562;-1,59141728550282;0,317465764531766;1,53135855769799e-07;1,21675130190965e-06
"TrB0351C";10,1745621903212;-1,5846695001041;0,76652264979746;0,00886982314202605;0,026043635880811
"TrB0248C";668,377992276591;-1,58463571609154;0,346862375384611;1,31736172827207e-06;9,06451322524179e-06
"TrC1155W";1310,28677759953;-1,58268240012169;0,426307622091695;5,31607338296875e-05;0,000274341605187751
"TrA0418C";1166,59560368769;-1,57725484694216;0,59055035501876;0,00174653070983392;0,00630602501522369
"TrA2036W";73,6643976989896;-1,57594658149003;0,306798702547891;8,11285755625351e-08;6,71232214654238e-07
"TrB1731C";1396,06665584569;-1,57594165618106;0,321985814750717;2,68135796392603e-07;2,05537251878441e-06
"TrC0384C";244,598688671992;-1,57487325511206;0,263549585066315;6,36696919716623e-10;7,01808967169844e-09
"TrE0151C";8,23039011036478;-1,57281692880995;0,78598182888258;0,0110452532307171;0,0313414044741649
"TrD1078C";1415,06857025219;-1,57096632470031;0,210628334602319;2,48473713047826e-14;4,43089773110417e-13
"TrA0505W";155,440574151484;-1,56991960472017;0,228360911639399;1,83113299797247e-12;2,70774485865162e-11
"TrA2098C";64,4574667598137;-1,56931303305522;0,587499959784761;0,00177953827274363;0,00641284716440625
"TrB1940C";378,898733603467;-1,56811779033736;0,329013726308825;5,17772407087847e-07;3,79798884107941e-06
"TrA2142C";25,8261011653552;-1,56793089758224;0,655475821152691;0,00381928717642064;0,0125524208326363
"TrA0840C";724,636199890486;-1,56656827138385;0,233360620304952;5,56946507927159e-12;7,9149922364391e-11
"TrG1064W";455,151431589923;-1,56611647117005;0,571512837716627;0,00145788903810388;0,00539345046753997
"TrA0362C";2307,26162809963;-1,56371468286818;0,211099761095216;3,72250036320855e-14;6,46879399851445e-13
"TrG0207W";738,531351484568;-1,56124651114001;0,150560219694229;1,02482591426374e-25;3,84987911468634e-24
"TrB0128C";1286,14670637482;-1,56088580112775;0,329115604376346;5,71939586209766e-07;4,17732572687018e-06
"TrC0561C";596,477966984856;-1,55716355281158;0,177354181216494;4,91477276644022e-19;1,25862526635304e-17
"TrG0177W";18,7093593869757;-1,55645605404762;0,523472140506181;0,000760298973819881;0,00301932954313702
"TrE0512W";601,079976112382;-1,55521568080344;0,200541169966978;2,57081274332097e-15;5,00353611642927e-14
"TrA0439W";15,3383545644024;-1,55502629826796;0,495191290258022;0,000498924420790076;0,00208934825066926
"TrG0299C";1888,87580297494;-1,55416651720241;0,158382871978878;2,88692187167485e-23;9,70347621209657e-22
"TrA1552W";5,58554672586988;-1,5483039051727;0,854577524006033;0,0159098224464439;0,0428032032010962
"TrE1290W";539,446227561563;-1,54816798739059;0,641855053247435;0,00364546260153791;0,0120392168269277
"TrG0231W";1583,58326537742;-1,54462912068904;0,253213348949979;3,13995728090284e-10;3,57682090259367e-09
"TrB1934C";120,047662156198;-1,54344604211939;0,463228858491148;0,000230147766812342;0,00104703912791118
"TrC0691W";855,8749086279;-1,54025375055191;0,367572594450067;7,86306615869503e-06;4,72894702822518e-05
"TrA0214C";13,8102063759701;-1,54011330624869;0,54416963751685;0,0012802055773926;0,00481809966475048
"TrG0134W";173,136727007406;-1,53951890831024;0,249231809720146;1,96320278733418e-10;2,28995503207541e-09
"TrG1031W";4676,32631707902;-1,53667434332577;0,179870761719496;4,02073277811549e-18;9,55438314576374e-17
"TrG0145C";2106,79405043131;-1,53416375478101;0,159672534931101;2,20437744724434e-22;6,80493315889507e-21
"TrA1826C";35,3838690949339;-1,53374137491103;0,544265322490639;0,00128099128611206;0,00481928165003424
"TrE1208W";50,2723022523176;-1,53359431333045;0,353641682527226;4,38841358012064e-06;2,75773739001677e-05
"TrA2070W";10,4822325754042;-1,53178548458121;0,567928426954888;0,00195106483293559;0,006953603230881
"TrD1387C";233,369077692074;-1,5316752853046;0,25518818999562;5,84591620032207e-10;6,48572983006416e-09
"TrC0890W";51,5148564846562;-1,53065348549558;0,440375890145476;0,000143550312554652;0,000678130880112546
"TrC0052W";33,1285949177149;-1,52710322102985;0,410327043286512;5,61723044933324e-05;0,000288426435835613
"TrE0437W";11,2543314368894;-1,52382656042315;0,704745592251552;0,00765638595851718;0,0229086242237565
"TrE0010C";240,365986635063;-1,52205727715669;0,421884279671036;8,61358854746747e-05;0,000425186704241655
"TrA2007C";160,890591419374;-1,5212847759132;0,273393971915616;7,94023233141689e-09;7,52627958835044e-08
"TrB0210C";855,205961346419;-1,52059981109904;0,25472909763789;7,21227993437556e-10;7,91569026524699e-09
"TrE0620W";2783,56179176245;-1,51728068569821;0,133249866719364;1,5704301803313e-30;8,27147194980682e-29
"TrB1199C";13,0377559875533;-1,51725862271661;0,496641138482031;0,000667558700693549;0,00270036215506203
"TrE1231W";2585,75895128573;-1,51704562394742;0,192475513336079;9,04912514171378e-16;1,86044186515154e-14
"TrF0507C";8,2662771538609;-1,51692336426346;0,813571750970941;0,0154647638657883;0,0417377065981576
"TrC1121W";45379,956602382;-1,51683640657664;0,332683879559678;1,40138374646603e-06;9,59098400628928e-06
"TrD0668W";7,63854206744339;-1,5145106922139;0,773298662662141;0,0121556624301825;0,0339919427234825
"TrF0364C";254,451634455816;-1,51367555653766;0,459404217811156;0,000270224588288288;0,00121369443654054
"TrC0540C";896,243592558461;-1,5135502207122;0,176685745198842;3,35315740565587e-18;8,06177938140981e-17
"TrG0028C";122,684756865116;-1,51297944645036;0,367048589790484;1,09558786168725e-05;6,40063851956565e-05
"TrA0195C";942,869092797399;-1,5105780349596;0,292797615697626;7,42570543521137e-08;6,22443462977767e-07
"TrC1262W";278,299467788427;-1,50856258759773;0,266200510609142;4,48138153697449e-09;4,41209413489654e-08
"TrB1579W";403,868345188583;-1,50686118589693;0,219165427012028;1,94613704548175e-12;2,8736457125336e-11
"TrE1195W";51,1725332877858;-1,50421027244247;0,308887678759972;3,40521333196544e-07;2,56596385147661e-06
"TrB0948C";10,7902834656067;-1,50169983538003;0,685269523395483;0,00709433165995253;0,0214721211200814
"TrE0037W";388,189786362085;-1,50042882717918;0,345276180998102;4,11101067103192e-06;2,60423478218253e-05
"TrC0134C";178,544772562729;-1,50037394692405;0,309113107531249;3,63352582789777e-07;2,72995344922496e-06
"TrB1068W";30,6114946419142;-1,49932404724774;0,465759865276728;0,000365242014449658;0,00158418316819329
"TrA0100W";97,8638293394592;-1,49489312208844;0,428787375757425;0,000140086416327655;0,000664101946782196
"TrD0323C";6250,55925920491;-1,49353660513834;0,279498787419267;2,3749030680341e-08;2,1324041783104e-07
"TrE0054W";14,983067640357;-1,49310820857179;0,531212301135962;0,00150934178037685;0,00556566377188403
"TrB1603C";8419,50807646731;-1,48963293930571;0,337973901634305;2,57348960518367e-06;1,68684748187079e-05
"TrC1519W";132,719010741531;-1,4865589555;0,318560888310386;9,56126418339842e-07;6,71918826863584e-06
"TrD1386C";92,4421275411713;-1,48577282610446;0,291586488378857;1,1285051768387e-07;9,15163960074434e-07
"TrC0413C";2644,64597816392;-1,48085425121931;0,305622670952667;4,12364515543839e-07;3,0643466585058e-06
"TrC1016C";209,630656132937;-1,47930385122812;0,414789439473554;0,000106449546764748;0,00051574275431114
"TrE0246W";910,265676543378;-1,47915717316309;0,321461750899931;1,28228483705073e-06;8,83713253701756e-06
"TrG1074W";207,210013119098;-1,47849787214578;0,248665205948433;8,73830828038824e-10;9,48863273209427e-09
"TrC1134C";2222,54915064449;-1,47763092021721;0,131051640199071;5,70563644311587e-30;2,88614817701772e-28
"TrA0492W";3339,71266607484;-1,47733533860466;0,164431212061719;8,88651100444553e-20;2,40217908580488e-18
"TrD0041W";557,878158308459;-1,47280656074528;0,330669021963395;2,5629546495919e-06;1,6819698528921e-05
"TrF0087W";574,220974460009;-1,46865041051971;0,223481891453299;1,60076056096044e-11;2,14091248846777e-10
"TrE0031W";318,043785861725;-1,46754760884641;0,224099690119187;1,81974652074311e-11;2,41796748360898e-10
"TrE0015W";19,7423370893445;-1,46739292807962;0,703095435187168;0,00945617315383662;0,0274206229407898
"TrG0383W";25,4265180007784;-1,46590090522202;0,559709645953933;0,00238196426096179;0,00829264423117804
"TrA1124W";1826,03024619173;-1,46500109305694;0,166312156940644;3,74729262105598e-19;9,66915050554292e-18
"TrA1970C";130,977916729137;-1,46457046940038;0,382156588139467;3,80673101048712e-05;0,000201019004987893
"TrA0843W";18,5423609870251;-1,4622487935314;0,567508786294107;0,00279843919707501;0,0095729667612027
"TrA1011W";198,792468152913;-1,46163494933045;0,271171402856604;2,32835942483223e-08;2,09429371504716e-07
"TrB0812W";2815,80467894429;-1,46096298816955;0,178478310235377;8,68087658524023e-17;1,91993932787846e-15
"TrG0841C";33,8132944059865;-1,4601846307412;0,674650161256614;0,00767968191789345;0,0229514448192557
"TrA0665W";404,518322917878;-1,46003794419182;0,274317138005733;3,21107553586704e-08;2,84322095541503e-07
"TrA0375W";59,8962388542084;-1,45951762556726;0,400576972911293;8,21291973167561e-05;0,000406784361697826
"TrC0549W";234,659267845768;-1,45875374061112;0,384340717753921;4,48456573330759e-05;0,000233792309504781
"TrA1106C";901,98322779604;-1,45816973576743;0,226671358479051;4,13024682209201e-11;5,29521480905096e-10
"TrB1225W";18106,4390845923;-1,44830628260627;0,232945609561536;1,64665401181746e-10;1,9384228908699e-09
"TrC0901C";20,8651042883416;-1,44655473974179;0,533214325228831;0,00194857782430738;0,00694716266879719
"TrG1197C";1131,41916963672;-1,44235246975042;0,272996972938319;4,27134907814603e-08;3,70183586772655e-07
"TrF1191W";48,5693198163765;-1,44069032769347;0,299186865812298;5,0270850576292e-07;3,69545000855073e-06
"TrD0960C";1576,89160266853;-1,44019432003365;0,266972943489493;2,24790452530165e-08;2,03086546768632e-07
"TrF0162W";10,2656372376295;-1,43949255887703;0,580055701550752;0,003878805000403;0,0127193932907952
"TrG0427W";7821,14748215071;-1,43634376633547;0,848361746016109;0,0181365547757502;0,0478001204353337
"TrD0339C";148,728866435981;-1,43561965827313;0,225367099735904;6,5615105498294e-11;8,19627320270865e-10
"TrF0803C";148,342206974043;-1,43559859110269;0,269068335297657;3,20962652592496e-08;2,84322095541503e-07
"TrF0458W";732,496916763724;-1,43495831240506;0,333382721403857;5,30754175373528e-06;3,29080471114485e-05
"TrC1119C";61,1813789086765;-1,43120042722454;0,463719043256692;0,000610179675245707;0,0024969226758753
"TrG0087C";23906,0028065963;-1,43022780398471;0,286988561436082;1,96655331550698e-07;1,54096946149159e-06
"TrB1828C";125,598762307815;-1,42946843892543;0,316131311917194;1,91948833927712e-06;1,28696403220037e-05
"TrB0068C";149,845195652935;-1,42892451796526;0,402562253225156;0,000119783487492313;0,000576246551410761
"TrB0132W";582,855555470214;-1,42236145352155;0,383711830244533;5,97945237383285e-05;0,000305337553002619
"TrB0347C";13,7598856112814;-1,42068333164758;0,633146589530573;0,00723875115332756;0,0218445243014474
"TrD0523C";2399,5577994535;-1,41982431149219;0,599477596178471;0,00481535751578371;0,0153520508880742
"TrG0827C";121,180868058743;-1,41972037246428;0,360311794475822;2,64866667271594e-05;0,000144418762336241
"TrC0036C";11,8111277249024;-1,41931897164678;0,638999155804101;0,00739344320428435;0,0222390941010826
"TrC0135C";244,596615621774;-1,41787945526313;0,271491717580981;5,85339612726688e-08;4,95526111254457e-07
"TrG0686C";797,212635758206;-1,41610937067587;0,253522667157977;7,73817688009847e-09;7,36893675310775e-08
"TrD0807W";1379,15859703963;-1,41529890358596;0,212852130556634;9,94075314834028e-12;1,35794940734948e-10
"TrE1143C";2697,02284706478;-1,41514258682045;0,285860651024982;2,4197999362474e-07;1,86914224293195e-06
"TrG0439C";801,455475411033;-1,4142086244491;0,287891085003322;2,98807307248492e-07;2,26836037553127e-06
"TrE0484C";594,343631751089;-1,41107651026357;0,177743239650147;7,01398027559271e-16;1,45965072211825e-14
"TrA0929W";43149,6000362375;-1,41081794300918;0,493384868762041;0,001243249329068;0,00469631114396187
"TrD0556W";185,121608961361;-1,40540087333741;0,299418296105203;8,93581970018094e-07;6,31003494792321e-06
"TrA1830C";61,4372803634806;-1,40501112325007;0,54406262583351;0,00289314908381183;0,00986063953915586
"TrA2117C";1453,43928714211;-1,40353926059849;0,315558344046778;2,87032748044121e-06;1,86452677655106e-05
"TrB0203W";33,2443834936836;-1,39986037191164;0,299295483532798;1,02274679333289e-06;7,1480347019668e-06
"TrB0958W";1380,89787965611;-1,39828388116947;0,208892326539958;7,38317986052265e-12;1,03061928708771e-10
"TrC0326W";1894,2891986561;-1,3969360540931;0,263598476187744;4,14276413605447e-08;3,59955475699018e-07
"TrG0479W";791,156004613153;-1,39670655778578;0,266588599941395;5,54717233672272e-08;4,7234172447194e-07
"TrB1718W";174,433631540056;-1,39636386851203;0,279462486164739;1,97375039021969e-07;1,54542386875592e-06
"TrD0763C";261,646050174054;-1,39082281481845;0,320858880015808;4,82573071563515e-06;3,01770602523622e-05
"TrD1288C";95,2022935304751;-1,38996770188302;0,259469036972094;3,04292062018198e-08;2,70370112147995e-07
"TrD1245C";16,0394706868814;-1,38972958161781;0,614632747771426;0,00688882673403367;0,0209142386373646
"TrB0398C";656,80340614969;-1,38762390627347;0,634519588082411;0,00777733282613992;0,0232161223539286
"TrE1107C";37,4117121463023;-1,38745204834649;0,768008243734042;0,0174318199031622;0,0462710762524961
"TrB1419C";855,539283089468;-1,38446969929211;0,195564140251027;5,19706505716468e-13;8,14472557578355e-12
"TrE0285C";597,679653618606;-1,38356320642511;0,468990954069033;0,000975603616486979;0,00377459967938809
"TrF1043W";1376,87275883527;-1,38338682572994;0,32075488027711;5,40869942832885e-06;3,34540500960437e-05
"TrF0069W";36,6547808160813;-1,38229710277862;0,589380450937829;0,00555405132168067;0,0173604455200162
"TrC1130C";136787,95452307;-1,38133554799564;0,383631860365296;0,000103099403974711;0,000500936619026912
"TrA0820C";43,7769868967788;-1,38098418640017;0,445763714423989;0,000616412343899122;0,00251738662268634
"TrA1727W";70,3459235562129;-1,37720634231042;0,444786887340509;0,000621940349022526;0,00253692075301883
"TrD1111W";4653,74033514238;-1,37453739824195;0,330640953445513;9,9299346648717e-06;5,84470463166239e-05
"TrF0931W";52,8535847672804;-1,37423824829957;0,331397638261895;1,09124611348142e-05;6,38128729168127e-05
"TrA0007W";197,295758528907;-1,3733178175625;0,295807165695526;1,16248185596261e-06;8,05304379947519e-06
"TrF0390W";963,411257816392;-1,37147042073202;0,283010462940052;4,38770849098086e-07;3,24881198266974e-06
"TrC0447C";386,615481715402;-1,36883522429591;0,188212304623581;1,28154466851624e-13;2,12233766983775e-12
"TrA2054W";422,116401554385;-1,36841721135129;0,48024472711405;0,00137843902125117;0,0051329773757815
"TrE0634W";703,589691373668;-1,36819316608469;0,258803979997572;4,44342447600077e-08;3,83794685509517e-07
"TrE0218W";197,436392972204;-1,36797589685152;0,30767082510268;3,05818510629304e-06;1,97900794275506e-05
"TrD1441C";40,2380004586557;-1,36406940977149;0,313697939127144;5,1238253712919e-06;3,18656406840296e-05
"TrA0879C";156,671017287447;-1,36355526837294;0,373718234725422;8,94501498041142e-05;0,000440270535018516
"TrG0535W";25,821524606405;-1,36258302772067;0,42117076903451;0,000408370795673377;0,00174918626119581
"TrD0455W";65505,191671336;-1,35972771569156;0,161961503610796;1,69753242354549e-17;3,93319417319451e-16
"TrB0970W";213,386437946803;-1,3544850400915;0,231402808760722;1,73565511866169e-09;1,81809485749253e-08
"TrE0639W";317,511486496712;-1,35245475594867;0,492545124303188;0,00189295035751496;0,00676772804516721
"TrB1175W";162,766369855381;-1,35020302664833;0,341054798309925;2,59726525685914e-05;0,000141767395270228
"TrF0214C";2064,28524879506;-1,34911498831483;0,138818943824699;8,98240653829756e-23;2,84155510861686e-21
"TrC0454C";1669,23685110734;-1,34850404355922;0,193466734673173;9,96768084972818e-13;1,51562147206135e-11
"TrA0985W";7395,31622582275;-1,34687694785153;0,438374845630038;0,000698053732867345;0,00280274849227467
"TrF0148W";207,350149675663;-1,34623957544952;0,211761960580992;7,59539306569697e-11;9,38448927996271e-10
"TrG0548W";848,32731708024;-1,34486208435025;0,470253235783324;0,00137417745508535;0,00512084071337058
"TrA0828C";2633,86624016001;-1,34461719211602;0,212615352955334;9,16373763778524e-11;1,10942027467879e-09
"TrB1827W";86,0108172881506;-1,33975755217202;0,41651321760163;0,000435050903080263;0,00184607563441617
"TrF0802C";3854,34327697178;-1,33742224974602;0,285677766588515;1,07735867556568e-06;7,50917527075724e-06
"TrB0730W";408,469839365798;-1,33571620107269;0,199508431535336;8,21020294473297e-12;1,1336736985038e-10
"TrA0639W";118,947585098798;-1,33467502923866;0,328436863991437;1,69762228744551e-05;9,6314850267175e-05
"TrB1006C";279,566371483704;-1,32931108924183;0,216864521500789;3,31403439232394e-10;3,77091352124343e-09
"TrB1045W";77,9274293576999;-1,32774952709565;0,334943516445917;2,6355654514079e-05;0,000143781141390742
"TrA0535C";324,207912473087;-1,32448929057129;0,216813140708359;3,74015611277215e-10;4,23690855435763e-09
"TrA0450W";1092,28806425453;-1,32399231020553;0,243127850152696;1,91719529613186e-08;1,73977811153422e-07
"TrG1121C";150,009541030307;-1,3221287142541;0,326715735797833;1,86941351193276e-05;0,000105011914595541
"TrC0933W";1793,04325825252;-1,32180540077234;0,255543563239402;8,4740348252346e-08;6,98851395030243e-07
"TrB1162W";164,436399627137;-1,32135579576047;0,331969235775765;2,45422790271702e-05;0,000134679380826867
"TrC0692W";97,2876544730285;-1,31968543142604;0,36915045064646;0,000124254031042878;0,000593283966914076
"TrA1571C";238,569201848228;-1,31867059544953;0,332094004733146;2,5564201750879e-05;0,000139761911979926
"TrD0137W";188,286854227941;-1,31858386121922;0,279287260771119;8,71548433629609e-07;6,18007071119177e-06
"TrB1959W";66,9507437531653;-1,3175593451303;0,343012299466702;4,51993753866292e-05;0,000235516174248127
"TrB1022C";686,606439085945;-1,31557287240394;0,236392956724859;9,99425144993536e-09;9,36033559261591e-08
"TrA0480C";2340,04031389013;-1,3152824913351;0,141063488451295;4,24078004856118e-21;1,21039917698877e-19
"TrG0732C";184,136384715403;-1,31380381539329;0,215561542471205;4,05703383171977e-10;4,58570483324255e-09
"TrE0061C";26,8830640267777;-1,3136993793915;0,609050067747375;0,00964420275488376;0,027868909431392
"TrF0801C";4297,6360770097;-1,30942307371737;0,304530772925306;5,88727788697593e-06;3,60648713723741e-05
"TrC0275C";6176,00583820327;-1,30928664995113;0,205839812170573;7,6740743387788e-11;9,44828872454767e-10
"TrA0771C";21,0424798533019;-1,30891888331631;0,555498003276485;0,00604292844852533;0,0186320588071913
"TrA1228C";1638,28734205272;-1,30794156834349;0,289264254235021;2,21376353757237e-06;1,47267160331475e-05
"TrC1387W";521,901879496941;-1,3073718209734;0,235529513173378;1,07583270343684e-08;1,0039140240838e-07
"TrA2013C";68,2137304209079;-1,30723151416255;0,419729266944026;0,000646671408034258;0,00262209859019605
"TrB0828C";20793,6670145182;-1,30694576354827;0,58789342084713;0,00807415322264552;0,0239970033824875
"TrA0378C";29,9869186426091;-1,30578897498162;0,390673000380728;0,000304385020649279;0,00134234188217278
"TrD0543W";617,889292086761;-1,30479211847729;0,448836134021067;0,0012467258733522;0,00470770324239201
"TrC1017C";403,250519639634;-1,30471455341295;0,4647545704018;0,00170945224773263;0,00618745415066666
"TrB1554C";568,606776841356;-1,30328867667241;0,306668874089108;7,96664866711548e-06;4,78436902417877e-05
"TrB0578C";165,660785793339;-1,30251683333147;0,587248194666075;0,00828329208003288;0,0245384189093275
"TrD1428C";17,8803935866518;-1,29681767618187;0,407548730295798;0,000542744181012846;0,00225254266514592
"TrA0043W";60,7405587395898;-1,29489895279015;0,289337724834591;2,98126512304398e-06;1,93167831498183e-05
"TrF1156C";576,370422856757;-1,29209763463301;0,204663805718266;1,07948738633938e-10;1,2961459592968e-09
"TrB0105W";443,223152878498;-1,29081383499215;0,23045236877001;8,30164452433247e-09;7,85427812496567e-08
"TrA0803C";13,2832487756662;-1,28998222095105;0,561791589402998;0,00755366714943942;0,0226543501417587
"TrG0855W";1157,45802262898;-1,28979543467493;0,222771521211483;2,86432589269791e-09;2,88351546518101e-08
"TrB1093C";3751,08961058434;-1,28845111807689;0,198658051025053;3,21716728095745e-11;4,17170244629737e-10
"TrB1197W";86,0983279171166;-1,28752372356476;0,202676084214252;8,76880997274013e-11;1,06666309882689e-09
"TrA0807W";218,203455170928;-1,27650452160479;0,555056893948336;0,00704490944607249;0,0213415015475745
"TrC0780W";395,97630811832;-1,27576509579869;0,205395417987479;2,09333389307834e-10;2,42788714182457e-09
"TrG0608C";545,133019418529;-1,27425986090477;0,312641054476164;1,75174060106448e-05;9,90552598875308e-05
"TrC1378W";223,60053787691;-1,27216529748813;0,570208571739937;0,00837229293700952;0,0247463376425697
"TrB0168W";1858,50119550793;-1,26878565272153;0,148554691901882;4,63573157796718e-18;1,09394700377988e-16
"TrE0910C";35,9623368447619;-1,26818984893286;0,383924986818565;0,00036316064045647;0,00157704012927506
"TrE1144W";192,752647391769;-1,26602710496078;0,277520557521389;1,9608632614394e-06;1,31126314171386e-05
"TrD1328C";113,587778671989;-1,26168241971628;0,581332434429577;0,0097874398230236;0,0282189785868101
"TrF0029W";1119,99616708535;-1,26051505583389;0,375060583138398;0,000291214543712446;0,00129319000767222
"TrF1197W";18,6024798865825;-1,25624247959016;0,499999124873339;0,00433256049311355;0,0140095263033653
"TrD1140W";1486,05581359594;-1,25571169717279;0,194976919974372;4,99120513708873e-11;6,30409568489155e-10
"TrG0951W";123,685159174716;-1,25562247501405;0,372473971943781;0,000283669927020318;0,00126463320867959
"TrC1282C";367,013991765897;-1,253837860618;0,241638552835011;8,61713284477373e-08;7,08936098292254e-07
"TrG0687C";276,552296571012;-1,25353955645292;0,335606385593493;7,26914707508942e-05;0,000364456058946338
"TrD0912W";20,0723578934615;-1,25246480616409;0,65660458591732;0,0180319426567509;0,047609919913871
"TrE0648W";767,309985513245;-1,25092560024408;0,205940860854595;5,0961272867346e-10;5,69095394708788e-09
"TrB0390W";152,159571873053;-1,24809775181621;0,323535244785288;4,46498083512625e-05;0,000232890118291578
"TrD0257C";400,421472017043;-1,2477320839216;0,161385209565737;4,60058874670377e-15;8,80314902880509e-14
"TrA1397W";211,072234422185;-1,24760410273399;0,256786114152012;4,72112427033998e-07;3,48306482269559e-06
"TrB1135W";1939,02847654747;-1,24753088759678;0,184799369362481;6,09197462842706e-12;8,60965376946994e-11
"TrA1458W";222,16423875432;-1,24613473324347;0,18663825730026;1,01148779691015e-11;1,37989082894899e-10
"TrA2003W";37,742835052935;-1,24439766549687;0,322598799379157;4,80052769793815e-05;0,000249246910658191
"TrA2040W";45,7292931564231;-1,24413319048086;0,430542218595207;0,00145769132574726;0,00539345046753997
"TrB0437W";27,3808732599907;-1,24403047800026;0,406169819330264;0,000852825438708235;0,00334645558092195
"TrE0420W";1644,56907887869;-1,24201055354068;0,247992264075982;2,22065792886642e-07;1,72684038943356e-06
"TrB0324W";230,756036376969;-1,24159125231952;0,204683175623674;5,40112679564839e-10;6,00530071794725e-09
"TrC1223W";682,62084453701;-1,23902394692183;0,223910107874639;1,25588435150368e-08;1,16237557098411e-07
"TrB0568W";542,750389821601;-1,23691242086997;0,251983492569209;3,72074583572852e-07;2,78933095740822e-06
"TrD1080W";4774,42841434801;-1,2360790888316;0,092781712088998;6,6935626023547e-41;5,47158581366883e-39
"TrC0547W";861,56326501923;-1,23520081825183;0,192552738454474;6,08216522886157e-11;7,61612307702298e-10
"TrE0013C";68,8689889329972;-1,23495782475236;0,574386800565518;0,0110225988849803;0,031287222821156
"TrD0641W";895,350402472702;-1,2335870772251;0,187050849722586;1,79119555618688e-11;2,38623679180151e-10
"TrB0994C";1236,61693861904;-1,23352764612093;0,249023853480464;2,9951249456961e-07;2,27202573831646e-06
"TrD1097C";415,194379180002;-1,23253992360189;0,205576229181048;8,66069368564466e-10;9,42438424706253e-09
"TrB0400W";170,797698555327;-1,23103388395834;0,440062786783744;0,00192411822641505;0,00686954578529313
"TrD0653C";6469,63735153096;-1,22609293052035;0,144624019142714;9,82395552521197e-18;2,30232058616091e-16
"TrD0175C";24,1566220195303;-1,22385221761024;0,439083155587042;0,00208326323738826;0,0073554885140405
"TrA2010W";22,0580023028864;-1,22215158048403;0,47930487758009;0,00415607101105948;0,0135072307859433
"TrG0353W";2283,48564470552;-1,21881555072779;0,201289223878437;5,86476095025182e-10;6,49957997718798e-09
"TrA0227C";27,6258639110374;-1,21875772836069;0,417128758418592;0,00139692986567729;0,00519615193574463
"TrB1310W";730,828749917792;-1,21689683839871;0,161110853282154;1,90726347533369e-14;3,4310595406619e-13
"TrA2141C";161,051934198945;-1,21504128000417;0,191248141098083;9,15587443181074e-11;1,10942027467879e-09
"TrA2115C";204,735608687756;-1,21031420027794;0,246736621563285;3,8648719894257e-07;2,8931327463701e-06
"TrA1884W";24,8287999212904;-1,2012759346918;0,415923921612433;0,00159492756935417;0,0058368026389225
"TrE1115W";1413,66073579774;-1,19926993483557;0,387751757372618;0,000788852509039604;0,00311962917013846
"TrA0399C";217,468824477899;-1,19884829293028;0,2041063233262;1,90483132133406e-09;1,98203324250422e-08
"TrG0248C";17225,3018341705;-1,19844135254639;0,322600560380249;8,36869281233018e-05;0,000414098320369926
"TrE0949C";4595,14526771236;-1,19818588027587;0,294260741973235;2,14376974203948e-05;0,000118597938409093
"TrF0445C";110,818708365398;-1,19803966433692;0,218673400056927;1,84768154085432e-08;1,67968060359871e-07
"TrB0436C";80,0152962093328;-1,19674102153952;0,265695022252913;2,89914454839924e-06;1,88085453939958e-05
"TrF0292W";425,750309781984;-1,19404538167616;0,28089287039372;9,14311627467761e-06;5,42534042361532e-05
