"";"WT_1_DD";"WT_2_DD";"WT_3_DD";"mutant_1_DD";"mutant_2_DD";"mutant_3_DD";"WT _1_LL";"WT _2_LL";"WT _3_LL";"mutant_1_LL";"mutant_2_LL";"mutant_3_LL"
"TrB0374C";1,91417265105566;2,11538526122582;2,69393716332702;2,54392161366969;3,79121442383324;2,41369348196002;3,54747039947883;3,88383757460539;3,83600925132756;6,17116775798756;5,39986925381723;6,13021992018055
"TrB0375C";23,8215898234133;16,2406997474756;20,6824853184462;20,6796208595084;26,9464769141555;24,3770064831285;30,3394545052202;37,2723122079066;34,0021160207117;30,7728929867391;40,0596317097249;35,6970515362947
"TrB0376C";12,1241225817671;8,09134862418874;11,3538226696054;10,2392844950205;10,3977017459895;13,4211414653152;11,5625363333013;12,6548374305892;16,4957116009929;12,7794598988326;14,7108516736366;13,2916675133745
"TrB0377W";95,2757062264841;106,823984645188;92,1084358202712;112,24696827956;97,6999817457863;101,198845257684;107,246208355031;95,6170748704349;103,000570776887;109,208867627308;96,497183791498;120,864914937401
"TrB0378W";0,521467637925465;0,986042484668162;0,0492440126629671;0;0,318355001517449;0,308848950917466;0,120156255466219;0;0,107093278805391;0,232248248956521;0;0,0797699475671389
"TrB0379C";0;0;0,0770992117450495;0;0,0712049426193428;0;0;0,148204800826693;0;0;0,0729297969815288;0
"TrB0380C";16,1711708707318;15,8286356612186;18,8315568888169;18,7700162305898;21,9643879563211;22,8135970804561;23,2982515425232;35,4343945513226;27,2064479235433;29,3547439298868;22,5800788415011;22,2701370027448
"TrB0381W";48,7285309506427;138,404647519018;37,6619504741442;44,2843196695394;60,8001203790914;48,9963897275504;42,8847161779102;76,739860849111;42,263094270667;81,707073111513;78,5180426752385;55,5175218964389
"TrB0382W";58,8539399793478;62,4595332393517;56,7531355508559;57,1286894438214;69,7171340814544;64,6904499483209;40,2782165452788;57,9168761125366;51,7045325256363;66,7608148364109;65,4986345101478;63,448596453073
"TrB0383C";13,6345351592936;15,1837653194653;11,3644238112203;10,5360753499486;9,55570329951581;12,0818768180332;22,2111063345147;20,2966474732156;23,7003375622931;11,559511457786;13,4774264821865;19,0616937207309
"TrB0384W";4,28487193649847;16,5490502696132;3,7538468669311;6,69343309826204;8,71668562201004;7,6876420034324;78,5968236868138;72,1071889436691;80,3538176348132;4,9065842010229;3,44939152187109;46,8223438137936
"TrB0385W";32,0604718957024;22,5654249911731;30,607236328281;35,8142397327452;34,0014228610738;31,3529977128066;50,0815457329409;34,9287747381178;37,3487809833801;34,6015227027462;34,3940188078188;38,9845853828583
"TrB0386C";5,24853791418488;3,14325573120114;6,75762997078931;5,20499751217942;6,06874907565083;6,22176377492703;8,04015495145038;8,31520864187132;8,03451219984995;8,28235672782541;9,43220804758288;8,43657161628772
"TrB0387W";36,3307342139342;57,0523189936171;34,1428417817292;42,3236740039657;37,0823450077681;35,975069650605;50,0225063139235;38,3725211396897;47,9668240860111;40,7505640321187;42,4590608502284;49,5925640727414
"TrB0388C";17,8240347565718;36,5266595034806;12,8231408974366;13,3555884717659;7,61323246486013;7,73761167645471;0,532120559921825;1,38338595514516;1,70737284495452;0,123423355159751;0,556975278090362;0,847840585570733
"TrB0389C";0,137202443399854;0;0,285043143837507;0;0;0;0;0;0,30994838990357;0,134434152404293;0,404442629318727;0,346304181087631
"TrB0390W";14,2802372811125;5,9553113353214;12,8281551600399;6,62905121226334;8,64438398280956;8,12419275086727;2,75284997696784;2,12855088486585;3,08968017867378;2,719593090427;2,88538490576008;3,72284016246273
"TrB0391C";22,6999264788496;67,6687191487213;17,1738494162098;28,9371083554927;25,1130932000595;29,2480744398817;13,9127354729561;17,3578256682513;16,9699818357025;17,292126321861;16,9542243215006;15,6210212055024
"TrB0392C";44,8211555703034;52,5962587709126;41,0563990972852;42,4120166256816;42,9211811789712;44,4458677768683;48,918698794292;41,3725618159905;48,4176433697054;40,2038461423792;40,477654991225;42,3724396162083
"TrB0393C";9,29461229131397;5,93768120431761;16,3194290472441;12,159565623548;13,4146923613829;18,4494443947579;9,7985632955754;10,8399645738986;10,8701675996405;16,4410961910564;11,3150035764626;10,8649347427966
"TrB0394W";6,11759814555688;5,0597063748157;8,0233384352732;5,38364806613817;8,72144632064081;7,92028256522231;9,96179187760626;13,1026830423897;11,3493970120039;10,7158261844125;13,4326509789234;9,97773634860132
"TrB0395C";186,753818358477;401,122744748052;144,857686380204;185,695908552179;168,091070046165;186,171414012085;95,0273813327785;110,85940603577;92,8306657775318;129,085848763774;112,872138808258;113,093409630987
"TrB0396C";60,6825338617555;51,4169344533342;61,4056238801808;49,1539011420296;70,0704638706436;69,5662019032823;202,355284837687;195,520432407476;187,754171568553;178,886821688781;180,176750904512;168,770951145348
"TrB0397W";9,91321480596339;68,4652575892894;3,25185314389771;17,0698645556297;11,5124488291771;11,2900869673929;2,20404965648093;2,08363672641552;2,35731950979914;4,34537848047645;3,97316355508246;4,27996449446764
"TrB0398C";20,5434918567781;162,956654665162;21,3399315608052;66,0087723421307;38,8079985301553;49,6260434746441;14,2850689581108;22,4117084475266;12,6451370170606;17,8673076972101;14,9126161571314;15,3421414862767
"TrB0399W";12,6650648562391;27,5584738177283;11,1999196639492;14,2728064405136;18,030594289102;17,0110809469796;16,5028679513444;23,77793355977;18,2260382911637;27,6048634802442;29,0253262358647;25,1946765299678
"TrB0400W";13,4088443145195;8,1600649606999;15,605960828318;12,334779161822;26,7379094882296;30,1865423683345;2,25388644807652;6,09787237031993;2,9339806717305;11,2122649870443;9,65739158755404;5,90653274183433
"TrB0401C";332,584051051474;204,640419087492;370,043655058656;192,229707858183;310,288499528583;322,784635377552;41,4072455123634;62,3393637885084;50,0401143272472;73,7619311267227;68,5028520963078;48,3019617583569
"TrB0402W";85,290115068309;62,5561507943388;101,304731285845;62,3027713525831;76,1766133773091;81,1525451192502;102,579471289642;94,947289258416;105,267506611098;80,1767161855819;73,5424454593134;76,807809592689
"TrB0403C";175,60782248157;117,582144800945;207,24398059561;159,066559326649;200,191896118747;126,786708181608;122,312992748323;126,610195690507;119,460145916879;69,7723320952246;64,7370766419634;84,7096343483681
"TrB0404W";0;0;0;0;0;0;0;0;0;0;0;0
"TrB0405C";0;0,215769296645033;0;0;0;0;0;0;0;0;0;0
"TrB0406C";0;0;0;0;0;0;0;0;0;0;0;0
"TrB0407W";0;0;0;0;0;0;0;0;0;0;0;0
"TrB0408W";0,224937339179352;1,33021037472491;0,389429691977546;0,272563030036038;0,755280998498029;0,104675482636021;0;0;0;0,0367331414165926;0;0
"TrB0409C";54,3040900441845;76,0897530408807;46,6829429244292;67,5703203507053;55,2063001894415;55,2160920787158;63,5913809292647;55,4089707978097;57,5914134968716;62,6986399212219;60,9017106882983;76,6897507310501
"TrB0410W";16,7327739823728;17,3984957463126;20,5255678687689;14,5319874563255;21,2026551806338;18,2308894991048;24,9931237082453;28,0521739844555;24,2541306558738;22,4943861023018;28,6744468872945;31,8077499476585
"TrB0411W";12,4167643855679;12,1805248106067;16,7050842956681;13,6538522341626;19,4686327851055;16,3418428425011;18,4393638196235;20,0970122967174;18,164667674299;18,222554918127;17,3603681246527;23,7929208993524
"TrB0412C";2,10531239928539;2,34861242836939;2,12261060200346;3,30138141998706;2,4355690625723;1,55601869131974;1,8310328255737;1,97828430766417;1,7485384355515;2,66955009755642;3,34637144295863;2,96952592734132
"TrB0413C";26,6289819614084;51,4609772498404;19,9674622545799;23,9866368952915;28,5073260073096;27,6971327054913;3,50135328428561;4,84185084300806;4,03366834620505;2,93747585280208;3,72554574900442;3,44965138254092
"TrB0414W";8,99031124284614;31,9034790939227;3,32343481687659;14,1115651777149;13,627943938066;13,8463330732177;2,32464859994876;1,85266756098738;1,77076949026185;2,1943920184426;2,5149665838623;2,31494934920891
"TrB0415C";0,207309021061848;0,169098194862879;0,0717820247281495;0;0,132588513842914;0,192944149811852;0,116766267067485;0;0,0780538787531455;0;0;0
"TrB0416W";3,67397653992941;3,05975368141591;5,80479317335942;3,2921338529843;5,56834618500508;4,16649470100242;2,63451845843649;3,39065185084598;2,65033366455359;3,17633634602301;2,88195269164403;3,03913445195392
"TrB0417W";6,8481842122949;8,42848815019661;9,55505837617554;7,26701137434318;11,1181805808313;10,2959112589857;3,52627687227607;3,88383757460539;3,2039395451429;5,39977178823912;5,49467032920026;4,73890676562686
"TrB0418W";1,56524444304685;2,55348280053294;3,52284090588918;1,58054301441016;4,37973596762171;1,94238055352996;0,99182234541642;1,69295484021261;1,62065716298691;3,19513123564445;2,1788316269807;11,852209369295
"TrB0419C";0,209941516567395;0,513736420583412;0;0;0,402816532532282;0,976971171269534;0,177373519973942;1,67683146078201;0,474270234709589;6,78828453378632;2,68173282043507;44,6882641977907
"TrB0420C";0;0;0;0;0,192253345072226;0;0;0,200076481116035;0,226356248384122;1,5708427020332;0,590731355550383;5,05813985709813
"TrB0421C";0;0;0,263200757336548;0,307025022339445;0;0,235820627547818;2,7829293651084;4,04752421568072;6,29634621942041;11,4202070004138;9,46075504291419;33,8953509964162
"TrB0422C";0,184210522893397;2,93001482212963;0,382704165263728;1,48808785200734;0,294538550946307;0,628636046137221;0,207512196069793;0,245219085490406;0,208071203250029;0,180493764509386;0,422342751879104;0,619939146830968
"TrB0423W";1,39611108517318;7,28221376176987;0;3,29437848970224;0,634436038738345;1,36775963977735;0;0;0;0,0719969571765216;0;0
"TrB0424C";55,6970236586164;29,4230859061409;48,022174543132;31,65148866663;39,0473173267382;38,6531446789743;1,10927953714111;3,03564316176054;3,74658618015099;2,43751453763772;3,25920747889867;2,73255831360473
"TrB0425C";93,2080916148885;63,1532304567184;94,2293473629019;75,597670594901;75,7732099096928;65,8073034232497;51,4098740958435;53,1523934738449;48,0131498931;48,0477806666711;46,6306241730369;45,9463609786593
"TrB0426W";21,2024905663102;12,9708642067148;37,4066541991745;17,7394839243302;21,309302064494;21,7693041903494;10,9470603739643;10,4161954290944;11,5942780660875;13,0254037029279;8,10188805703961;10,6182325244426
"TrB0427W";3,28468101251967;3,30441389729562;3,33620032809373;2,56498056742523;4,76177159317963;4,41578029398316;0,678365614469876;1,23888417114896;0,659581121119296;1,28736281044111;0,71722350011636;0,675535234778006
"TrB0428W";0;0;0;0;0;0;0;0;0;0;0;0
"TrB0429C";0,128911457541383;0,841205834873423;0,0446363857471339;0,208274284160091;0,164895656592162;0,0799859438466285;0;0;0;0,08420696745792;0;0,0723060928240148
"TrB0430C";1,04144216879889;1,16804245231071;1,8931802506058;1,15678325346003;3,58015087477019;4,68484601026099;0;0;0;0;0;0,21905330089795
"TrB0431W";2,20438592395765;0,872596420255649;1,95310444341209;0,0785622851280344;2,79898252384564;3,49985554884204;0;0;0,146465807777961;0,190580180761381;0;0
"TrB0432C";49,9982979379939;56,2619350653259;43,6731280263817;53,827751176257;31,8109582099271;22,0040926871432;2,1984744887158;4,67632382507294;2,39334515576466;5,97344062914816;6,50169755012732;3,84691581037311
"TrB0433W";0,0878241403967191;0,322364487019472;0,273686843286212;0;0,421272270078582;0,0817386238910765;0,0742000780767485;0,350731680044046;0;0,688417120412955;0,517772502872846;0,665014403522861
"TrB0434W";37,2681299184144;50,3792442208407;48,247603711091;42,5681465337554;55,2744441777053;50,398969335274;89,1346429554669;93,0021061134187;81,0680898268017;77,6916997759354;82,8736162569234;75,5506775979941
"TrB0435C";421,421082940947;224,271075996536;373,44411107364;558,960411431383;283,105588880487;228,623997179305;0,202437169535477;2,10515254043829;0,162386004275566;0;0,329610973749127;0
"TrB0436C";4,72368412276639;2,88976736578169;4,04596953665092;5,22173383858515;5,56522840998548;5,70756842162728;2,24050762072347;1,44792190281341;1,17007459221116;2,11118896983785;2,32073032537651;2,51005436517651
"TrB0437W";1,27846635308616;1,70643556221907;1,48900393298128;1,73693066240892;2,23000365110139;1,55044809781439;0,163657465705307;0,232074652964118;0,26255733555979;0,948993284400548;0,304536375444837;0,880062997983681
"TrB0438W";0,473334400849802;0;0;0;0;0;0,0571295079670671;0,202531407264698;0,0763778752216363;0,397529211404107;0,398653062027866;0,113782287173986
"TrB0439C";6,03435252926954;5,12301402648822;5,62867317924194;4,55134579205428;3,95784121000643;3,61042698209384;0,0520229597688935;0,122952027501474;0,0695508025761269;0,603326456786494;0,544528903160968;0,0518059017021223
"TrB0440W";9,34128077705457;12,1465871781557;6,09001752347865;5,16226646603716;4,46205015424722;5,82025378628658;2,14640828691871;2,26327650624168;1,58930982908001;1,60844266032655;1,19054014327825;1,01940052675559
"TrB0441W";7,60133077226775;14,8806411479333;14,6076420321784;5,15802037530267;18,9601574795367;16,1301309242708;2,11930774727486;6,14717740256509;3,09093359862456;8,11827758507674;6,49804491105422;3,51744208453375
"TrB0442C";25,3096161639582;17,8380701591463;24,9581162591832;20,2100439308203;27,1901159459291;18,7795569588477;24,241047729772;29,3445505636852;28,060988886984;30,6272770211235;32,5475265386137;32,9715783277507
"TrB0443C";0;0;0;0;0;0;0;0;0;0;0;0
"TrB0444C";0;0;0;0;0;0;0;0;0;0;0;0
"TrB0445C";72,7447354906024;85,4086799219923;76,8370744251163;82,8046485249483;61,7987696993276;55,8501852909083;177,550893493916;130,338712087035;154,651619034885;103,435628476936;101,802703606516;138,89277370565
"TrB0446C";43,0486140032133;52,2168962840463;51,5793726574381;47,3066635430898;36,3857256784842;30,843670664676;102,715392930364;68,6188227827588;99,0937354037157;58,7975150274926;60,6411261901412;76,9649058502894
"TrB0447W";44,9521835473716;41,7788589092098;37,9396150501889;48,2721596397812;37,3888776642096;42,5078240989627;58,9158319285995;44,951823780155;57,1216650334049;56,7505427156111;60,6625761304299;63,2763378201687
"TrB0448C";74,7133803307597;64,6953672046611;69,0390894605356;72,3657401622135;72,7478722343186;66,4761978769835;66,7746409950681;94,4338468186886;77,0800358005969;99,4246910502415;102,286297943236;92,7151658171466
"TrB0449W";4,44208750419677;3,87243385036741;4,49894292011541;5,78630029507236;4,31480429368647;3,20407170023409;4,64432680133281;4,712128711423;5,581933681815;7,07274894177416;6,54714852499166;7,52138176903508
"TrB0450W";80,7373249449519;44,731313798344;96,0892678992842;46,1027266673635;47,5286439382032;60,5841999950457;62,3854227000373;34,1152903792536;55,7558489117945;22,3058057510082;24,5393107070486;24,2356271680591
"TrB0451W";74,6809071576527;78,110399688514;56,0127239092266;83,011160792826;62,7735193377779;70,4162187170543;114,082196848639;86,8621011932659;105,718982927185;101,918126071555;102,782763612112;112,313356404463
"TrB0452W";57,8735570555854;66,1494556228274;53,6048184632358;51,2985294206052;52,3846270517899;62,8353797815144;25,5727051962431;27,2581260970012;26,9170113713045;25,5622224103797;28,8139606147664;23,6510576192753
"TrB0453C";57,0778498167605;43,9886810124547;49,4770423657472;45,3136037434913;47,9603434046249;44,6964310855812;66,8476453401793;57,2480740907608;67,7317178944632;60,683149620211;43,8360172571118;71,6469453171102
"TrB0454C";15,5679395018799;48,7474894414484;10,8700888652534;26,139536970032;23,5753469647906;26,5036692844015;6,37716468700086;7,53595461946779;6,2974598285855;14,8756358991179;13,7799006868659;9,85057976061328
"TrB0455W";52,1485326786996;59,8464591440826;46,1386999241457;54,2861481663318;47,4511863135976;51,495129721468;60,4592203344014;44,5095515079777;53,9482391982158;54,2126341724703;56,3056130352542;61,4526245325056
"TrB0456W";185,95569829957;131,388089564208;160,289261217958;156,451179240686;188,971305824207;150,648954609762;116,53440262288;155,63091995383;156,153474778132;145,948117476406;165,545429876857;157,645358879558
"TrB0457W";29,5907897722748;26,8146563045326;29,8964496607133;34,5127005769423;28,019902420101;25,4371546159752;37,2484391945278;35,8434887446174;34,3387244889104;32,8372969095238;30,206901230626;32,7882257403382
"TrB0458C";0;0,0923669934268121;0,156838807453971;0;0,0724242053354275;0;0;0;0;0,0739694765512208;0;0
"TrB0459C";8,4079267515255;5,67119789470441;10,1895373879386;6,72677561169625;10,7549059541626;9,43051878770689;3,4151991926523;3,33623863376861;1,94810267557973;3,48542726673625;5,560674129264;4,53459970888992
"TrB0460C";0,480163270565032;0,801123626157301;0,498778464893221;0,158680259070485;1,54944775137417;0,934410050937;1,32766713960693;1,30743047065924;1,33124367861553;0,470475165707963;0,814936325478747;1,10177303817979
"TrB0461C";28,9215433223243;32,5811637934;31,8746645164853;26,3906428202093;40,1809491200951;30,5283951598304;12,1429911774161;18,9272351135769;14,0431416497509;15,2921537042932;15,5086671877161;13,1309310690267
"TrB0462C";0;0;0;0;0;0;0;0;0;0;0,237154923761103;0
"TrB0463C";0;0;0;0;0;0,306214844726272;0,0694933567062085;0;0;0,161187217559377;0;0
"TrB0464C";6,84519839544744;6,52986029320495;5,18228438524225;7,3104273740192;4,78609643258751;6,26289940319101;18,5261973888572;22,9350829405645;15,9878992279733;13,8688875403194;12,1980843067158;10,8350680096786
"TrB0465C";2,98088914591936;1,95867370702399;2,98177018244711;2,94313468826894;3,60113945193718;3,23672669346309;1,63233978106236;1,37782217796936;2,18231608417079;2,21760243724011;3,36292808418499;2,27574072034715
"TrB0466W";1,29269544923442;2,08110818523373;0,636068496896658;1,07174475390714;0,717983171411707;1,2031219053597;2,98907228104235;3,66806882046065;1,84438424609285;3,59984785882608;2,54038792818992;1,77451202805603
"TrB0467W";4,88910496753253;25,0821312734255;1,06918906871345;7,37935238517802;3,62064665427849;2,87389185011583;0,289871122136403;1,28453771922746;0,77507197890283;7,6479258012414;8,25951233830497;2,16496258475017
"TrB0468C";281,768537408844;296,68278288692;373,630413701831;117,952325909061;413,535041751891;469,541050595842;83,4401917600189;148,938121115932;116,237295271708;185,516911932572;186,470298685203;125,234868673103
"TrB0469C";52,5079050556436;46,5339362936177;61,9634452470401;43,3340123804935;45,0640190605992;51,9513854593542;109,267417122145;72,7316650237262;85,7579305841561;38,4241271454955;43,4597424308705;42,1873467337369
"TrB0470C";64,6075578206847;114,544194515264;51,39433454925;66,3492444572664;55,1411075644191;74,0616516057216;42,9506693922086;52,9288745352396;45,0029756046655;59,7308089168179;58,5626269761676;49,5489552092032
"TrB0471W";7,32534399345926;9,79260654004381;9,86395453648972;9,78040017317007;11,3547783343427;11,646999394104;11,2604896949611;8,76950607230131;8,73386878380582;9,47036898245014;10,4301951649229;9,01645853501184
"TrB0472C";191,123721993396;173,971055933692;173,476859373512;215,927001051377;187,673487899039;164,023741094765;200,381001426059;209,713672876598;210,665375459484;222,775925085467;227,148062074024;240,61915571515
"TrB0473C";20,0398720359786;6,22411432629903;19,2154958503046;7,09807499198745;15,5281547942951;16,9296123245168;4,42813612802078;1,69295484021261;3,48240382129419;1,51042567503192;2,42351325354003;0,778175362630481
"TrB0474W";66,9480169498249;23,6413889842552;82,5475560416997;44,1888606226327;57,1775689233323;68,3879819888674;28,7410796254072;32,0616385788412;30,432340060532;28,7987828706086;24,3342422595035;23,8128065700422
"TrB0475C";159,083184178944;183,853421516289;121,74351030602;163,160772496739;177,465858613754;219,354452229292;158,46106840672;185,420878874286;194,006167885891;234,350095609578;191,150821133512;158,418130246615
"TrB0476W";81,4748035545299;86,7358323418328;77,6367033926436;74,4733052401801;75,628803982936;74,3800718393205;105,138153964554;67,6496692459242;84,7758044543391;69,3570687467158;67,9888032360303;72,596350139494
"TrB0477C";27,5548240494706;41,892707768755;22,0503745590842;24,6089083877908;26,7775087337866;28,6849591119971;33,066612109031;25,523645542372;35,1585746911449;29,2487638529619;29,3314527235086;28,2490866401823
"TrB0478W";15,0238067028351;17,1510330877834;15,3275735154813;15,1164672763597;15,0136993616241;13,4417757702257;19,134213440191;15,2005367144039;16,8183151689866;16,2102682486692;16,2341284289015;16,2517110215891
"TrB0479C";0,480707210831886;0,588156182443626;0,570678277589525;0,166424778464372;0,988218128875926;0,958710027881318;0,522174381231698;0,685620340273018;0,853243179267251;1,07659001385453;0,944679426321486;0,866659477072888
"TrB0480W";27,9647305229338;30,3146945699633;28,9542585198909;27,8149445858264;25,6046500482555;35,6917443189833;42,7895293226393;28,1925950663504;39,9210110786543;35,343960795747;42,9622804036643;30,8853085213719
"TrB0481W";41,0745290866929;34,2798942511593;37,0658620493736;34,0135130863677;33,7250172470823;37,7855900485253;51,0491199032916;47,4473938071097;49,6192438004619;43,8715271428157;46,3329820996032;49,7242237910414
"TrB0482W";24,4221178520059;24,3791918353466;20,8639693723673;28,1399706331676;21,9339627777778;21,9114350270768;20,1438748681195;19,6738849880736;18,6010247992174;20,0912632991236;18,0075768613984;20,278417450669
"TrB0483C";47,0026089571135;34,7727378890756;51,6634808884327;51,6563256593919;40,7227540016623;44,0848148357988;48,0227811103003;57,2946286832283;53,7081643893235;60,5131449987789;52,6287934944887;57,3255850471121
"TrB0484W";33,599482293586;48,4345289574245;24,1518556000592;42,6816490529275;29,8296242775222;29,7595702675766;41,0517008807059;33,3601206408211;44,4516017879387;38,5600545383307;35,4314448834325;47,4009822117111
"TrB0485C";114,614116236152;104,897336066751;139,999481316951;122,228993228946;105,806263422502;104,789433161423;68,8388876253298;80,8600234282559;66,8180723078193;73,0677979952863;67,2424267694535;84,1636055969049
"TrB0486C";16,0282273225492;19,3639112373748;15,7269683298624;18,2477454211306;25,330962718857;20,5163945966602;6,99260992204963;8,06168971529813;6,38440700570601;10,3248383643253;9,99699217085264;9,03548059943169
"TrB0487C";22,0695214738484;15,7619596792501;22,4053091724087;26,5556986144075;22,0464677023744;20,0506557204846;42,7229624172392;26,6201874583838;30,8993407281981;25,2953220906568;26,1485159983051;28,8453330771882
"TrB0488W";28,5493718389419;26,3412623292769;28,926936737848;30,3974327849957;26,9848591140655;26,8760413293829;29,1423563549543;31,1669032260797;27,2252260529947;35,7233309812168;30,2138393953476;27,9182114264036
"TrB0489W";12,4595726136737;9,28355216543394;7,38392559440903;12,2910125790889;10,650556688965;10,1095277722673;8,97471451607281;9,8878376899374;8,93123023515612;11,1125738250718;9,88832921247381;11,6923667711181
"TrB0490C";7,37990070194517;13,720112884494;9,55762054467327;7,31653977148912;4,50541534756216;6,24412009463572;4,04874339070954;3,25341756249553;4,33029344734842;4,69545372890358;3,20193517356295;4,27376164737421
"TrB0491C";1026,34714120537;768,449550127756;832,624443259707;1119,60577256532;864,911955635946;841,983561300225;1071,15568079179;1025,56717393761;1231,31404876658;1238,22563469519;1100,62930188365;1193,57812096846
"TrB0492W";19,3674524886345;15,0038252633963;21,9380445817073;23,6449932767245;22,0815486624898;18,5689222618779;22,0777172709287;25,3121040458278;22,2058977443496;21,8851677774989;19,5562941031727;24,5649176282911
"TrB0493C";4,76835253054669;8,12960559167899;5,27801518701483;6,34627253622916;9,29906250633034;6,91155137121532;10,1706731133994;11,0822504788386;13,6857235281889;8,7315458703441;10,5996477272516;9,60209528427847
"TrB0494C";14,113446464363;8,9629776426481;14,3813535761757;10,1795643839679;13,9266447527929;13,6984463922823;14,1385081698741;16,6405073318459;14,4233097293541;17,911438126842;15,0564455256134;17,8679818529198
"TrB0495W";68,4313187589906;54,3540976281381;69,7441823620122;67,4236323867263;80,7708646434483;68,1791637232525;68,0518558312237;65,5212293120452;60,188875206465;57,322768194742;52,5244851589031;58,0935299448395
"TrB0496C";852,995611682812;778,5952081245;741,487553871556;979,272840868247;747,788610992929;624,771560994296;112,834118113885;95,5503711815995;104,040296564985;167,077246469331;188,343332498864;149,741691113108
"TrB0497W";3,77786790738243;3,51295341581459;4,17941151174257;4,73797225990665;3,71492110657985;2,40852275899096;1,89912779098064;1,86703760013164;1,62154090530528;2,86877335793338;2,80264147834672;1,93888137338637
"TrB0498C";11,0219296197882;5,68669080013265;15,1736822151251;10,2982850866628;7,13422051593319;6,42682240377308;8,97552751675368;13,3906608746937;9,74968178281008;7,15632405670245;7,82896977235448;2,90487550026117
"TrB0499C";31,4912274851093;23,5426245280068;41,9158358632917;29,0395119797718;37,2007895192419;33,6558289085649;46,1095993661073;42,2316398094198;37,8612339912231;37,2623476912385;35,4796398896544;45,1762515404745
"TrB0500C";3,712167564253;5,0465791834857;4,71298986058148;4,99793331583753;5,36390829702551;4,64924534518911;2,7103853883752;3,43166521664718;2,38121126158765;2,60446373154153;3,46742521241285;3,16177557248961
"TrB0501C";0,190764166496335;0,700212861708641;0,462372868897956;0,385257359762477;0,488027722106419;0,29590953745183;0,913303076404286;1,26971613015946;1,0055441033987;0,623050590950667;0,874736814949606;1,23048979215945
"TrB0502C";0,196820171781933;0,481627894296949;0,408901176576423;0;0;0,366364189226075;0;0,196503686810392;0;0;0,386788387562751;0
"TrB0503W";73,008508165264;73,8825422806977;58,6161584063228;67,5199194961496;62,6754120890373;60,9354454900805;54,0818684459009;51,2589104397706;55,1719172076427;50,628629501695;53,9652447741397;58,0965550823108
"TrB0504C";0,185762858760476;0;0;0,450188375452782;0,356424740864238;0,172890965702193;0,313891341526919;0,185464153843516;0;0,54604433813654;0,547588054302322;0,468872514843366
"TrB0505W";141,461312530232;124,183767853256;162,595581523252;173,142233281454;143,318644722187;121,917567890945;143,500281932875;142,342181421329;134,348133033741;156,787618254195;135,726549581013;182,52970880003
"TrB0506W";11,6205647748566;8,53081484339388;14,1377908399682;12,8435531309953;13,0062766195028;12,1263035155979;11,2756856667141;12,7444883139008;10,2023027925847;10,6615302400376;11,7469981219537;12,8877525112963
"TrB0507C";93,4061832185444;231,769138557271;54,7234523770752;91,2254602393498;72,7630033129288;71,8073810883107;22,885693572909;38,9810025496411;35,2386803628502;39,3542689651326;37,9970422765035;24,2047709545882
"TrB0508W";9,58428662590282;19,8514453823264;8,5335897720297;8,62721242896676;7,55280998498029;6,49898213931472;10,4110544332531;10,1156680514567;13,1455336794506;10,5983098452395;10,2246669407892;10,482811587899
"TrB0509C";5,09857968806531;6,05475067116164;3,85535395057771;3,81588242050453;4,63958327648789;5,16399047671039;5,44790097062821;6,66241071471424;6,09776016055186;7,16296257623556;6,52014710462923;5,45671210207355
"TrB0510C";2,01809978953869;2,0893153724431;0,483770406090416;0,940534399420131;1,93607241868509;2,3117064334265;0,655782380185348;0,619955293598983;1,40277111674667;1,36895622800428;3,2032615758718;0,522436980545346
"TrB0511C";7,66063193432091;5,22845222366806;9,9064285048586;6,63043399307525;12,348755048729;9,36090817294426;8,40951759592766;11,1863091687807;8,06427579940596;10,6718893970872;10,4972356719158;9,33902418059961
"TrB0512C";13,8414930108969;14,7400536952275;14,7331214630017;13,6661835525046;14,5084210409156;16,8584327693487;15,9533043837028;20,2170304755622;16,4064412588492;16,5760436290131;15,1956864199072;18,1151985579793
"TrB0513C";16,3124558372866;21,3317372819521;10,824729329005;31,9077150034551;15,9954783100092;13,9884508613592;50,7256017394569;43,9768105493046;44,9543509290866;63,6191294323445;54,1109921684151;65,7558181422756
"TrB0514C";41,0877448296423;32,2748438326953;43,3533305007118;47,2089626076328;36,5523401215557;35,6822906024648;27,913998197338;31,8778930583918;29,2431102903444;29,3426447773377;29,3866419538683;26,6745109290492
"TrB0515W";17,7818135545871;15,8578464848073;18,2534522057127;18,3295398043569;20,7792046496447;18,8256616029576;21,8118831733407;26,2636052786707;20,2429209133376;22,0440762702123;25,058493317853;21,6914840781419
"TrB0516C";174,999996748727;209,233109734129;150,211384866013;191,144884590343;158,049386437788;141,843151501144;202,428147266083;193,355248909185;222,844258680781;173,514672281689;176,720274321985;165,213782630453
"TrB0517W";0,048236015841524;0,236071440530671;0,250530261359734;0,116897929730992;0,231377111137252;0,134680927330373;0,163012862995745;0,240792263925207;0,27241999258483;0,141788318290743;0,189585555391808;0,486998148166997
"TrB0518C";62,4638707633392;77,4845586394866;62,9317053124138;62,2197210374075;50,6321821586972;52,2712920355183;26,6650516076867;29,9892793836638;25,6215186950833;28,9707892529416;26,3544142297023;26,2373022507837
"TrB0519W";54,2436393431007;32,7506968121925;53,0753727196197;47,2215449537435;43,7307698130359;47,9204359507706;31,8607185253193;37,0212945950778;42,0618414408067;39,8811716359946;40,1486346290136;42,8556920987707
