"";"mutant_DD";"mutant_LL";"WT_DD";"WT_LL"
"TrC0292C";5,31530343230051;2,87015052539558;5,20948654336371;2,9203638381435
"TrC0293W";4,14233875711858;3,30620085159784;3,90643832551132;3,321571689316
"TrC0294C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrC0295W";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrC0296W";7,46423937205271;-4,43177961523502;6,7763697063488;-2,51034470633975
"TrC0297C";4,70375034623891;5,12792434648936;4,65247087499786;5,23405904263687
"TrC0298W";7,03185844402036;7,06625289608048;7,12797556043595;7,07187106195989
"TrC0299C";-2,87198094120266;-1,03162606020354;-4,91812421968957;-1,94436143137179
"TrC0300C";-3,17641979522047;0,0363068398172257;-4,91812421968957;0,027212299432184
"TrC0301W";-4,32867872224803;-4,96862819080281;-4,38744154238451;-4,89930685457746
"TrC0302C";-0,690188123562409;1,11754629508865;-0,233773639797075;1,03005968589016
"TrC0303W";8,30718151962754;10,1316529334193;8,08886010408062;10,2438805453425
"TrC0304W";7,52877762663072;7,46980627714883;7,63314825495114;7,56114424038249
"TrC0305C";8,27912920240758;8,42934480562464;8,28151493232995;8,67705576602481
"TrC0306C";4,56091030606135;6,30499558049018;4,35407356488361;6,73004794565822
"TrC0307C";4,34004040837065;4,15592115152022;4,50988503854485;4,36627015799507
"TrC0308C";3,99098325468975;4,65580862592761;3,72099732694982;4,71995831262569
"TrC0309C";-2,53503528202884;-3,4017218125954;-2,57806574559317;-3,84023613517106
"TrC0310W";8,01806410031195;6,83548848464961;8,34636332402295;6,88378804892695
"TrC0311C";4,78530451211622;5,28273312661746;5,07104378721748;5,50540435012103
"TrC0312W";5,60440521741803;5,66852103844081;5,56013968984566;5,86855055554684
"TrC0313C";3,82477894897835;4,75315383945208;3,97355323006543;5,03001908985886
"TrC0314C";-0,216818578438125;-3,21103396801302;0,471701284913778;-4,38072886335668
"TrC0315C";-1,61864602233927;-1,43586157474952;-1,93923529449753;-1,49684517860978
"TrC0316W";5,19688108146646;5,1730256933763;5,17726291795914;4,77859349116271
"TrC0317W";4,10187764187336;4,32171442068134;4,09278675205664;4,29285555781768
"TrC0318W";8,31991802404939;7,6280053512964;8,5612358303092;9,16201657784246
"TrC0319W";2,204194783942;2,87649358949367;2,17095613996284;3,07376487148337
"TrC0320W";3,73740110543788;4,29403469182322;3,60079499488042;3,91300547480401
"TrC0321W";4,10108366959758;6,36629650480308;3,85858439387416;6,44487031197977
"TrC0322C";-3,9114748039747;-3,82703855684198;-3,62914381421028;-3,47499791397703
"TrC0323W";5,74190667844582;6,17183989700017;5,5656873302288;6,45421919627744
"TrC0324W";3,12594823817079;0,796455272563707;3,48990823589703;-0,0259175697432138
"TrC0325W";6,75984289175829;3,08105726812605;7,29617811681573;2,91877530581333
"TrC0326W";7,36745033076237;5,95734762942246;7,60607911606002;5,8444630790485
"TrC0327C";6,46190769338205;6,6662548527163;6,21345845371834;6,69725996027011
"TrC0328W";5,65012106151629;5,80322562843226;5,55813866553427;5,92697725418528
"TrC0329W";2,40797456404585;2,00991175036399;2,60035661803818;2,37099492698862
"TrC0330C";4,75157651705758;4,86257281965489;4,66268288744905;4,85135762684239
"TrC0331W";3,78353726270647;3,48495923869654;3,31933892389276;3,57485286679624
"TrC0332C";4,37315880736434;4,77746258775064;4,15547928464579;4,68685669372124
"TrC0333W";2,97474909075979;3,23883614157611;2,73742708377925;3,01085484805508
"TrC0334C";5,67814603758536;6,18181733535495;5,39232019438133;6,34742038034403
"TrC0335C";8,03743058402986;8,1553202398711;8,15160835809971;8,18757869728914
"TrC0336C";2,79729474508012;3,02539718847373;2,78607211642844;2,57280118335577
"TrC0337C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrC0338W";2,81600985947194;3,73859663871498;2,74915251857011;4,29926627079286
"TrC0339W";0,73677386222455;1,52206412814665;0,503854075586601;2,05684486282689
"TrC0340W";-0,291268977134162;1,00337373586484;-0,199731655057114;1,01904797987969
"TrC0341W";1,07870527583725;1,24798773610815;0,584153884613821;1,84414701262326
"TrC0342W";1,6787927709954;2,18474427526907;1,37037109658769;2,61273856813019
"TrC0343C";7,24086389415003;7,82130169878352;6,92765716060031;7,90878170185442
"TrC0344C";6,4368403711476;7,00383804724399;6,3590556144513;6,85459267002252
"TrC0345W";3,44334484985645;3,00705643402649;3,07725530781994;2,71626942830209
"TrC0346W";3,2478547353252;3,09920122363296;3,33739619553943;3,14281007578135
"TrC0347W";8,11920172135038;7,72654804610753;7,70853166284723;7,31448338596181
"TrC0348W";-0,48570727552057;4,08306875217652;-1,25346153552938;4,46129461012562
"TrC0349W";4,04433558702509;4,46214247570296;3,91920324586272;4,46034293797635
"TrC0350W";-0,80286793277481;-0,202657288473228;-3,0067393699898;-0,375464496740473
"TrC0351W";-1,00126447741656;-1,19995866523393;-2,23483983397571;-0,288859412790051
"TrC0352W";4,96458838811125;5,49721227803143;4,62552234385116;5,70875699270465
"TrC0353W";7,77747639623725;7,81748712073099;7,63968731395241;8,09887643000157
"TrC0354C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrC0355C";5,84256646194239;4,96524654581811;5,78652779750171;5,02949417760209
"TrC0356C";1,28981473593297;0,996980212464936;1,27609567364369;0,0563064807327664
"TrC0357W";3,58831990283439;3,04049640874684;3,56654262568348;2,83264393865211
"TrC0358W";-2,62949866256117;-3,38581984734517;-2,13133944249326;-4,09814677402809
"TrC0359C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,35419059486636
"TrC0360C";8,17533936684686;8,07103023772761;8,08539433734713;7,37290216464135
"TrC0361C";4,29596045128415;4,36578973164256;4,17093820316557;4,39814988520246
"TrC0362W";6,54166976055035;5,76745725021892;6,39527613770684;5,42705434279022
"TrC0363W";12,2098435276223;10,2204353677189;10,9033539647305;9,79349683293857
"TrC0364W";6,73926654268179;6,31327798146517;6,53538245202781;6,09356726488969
"TrC0365C";4,35713299925873;5,29003595231954;4,1656568404308;5,60161078576024
"TrC0366W";3,97474795442575;4,59938246363797;3,87230767777863;4,57182721820589
"TrC0367C";7,42673989796989;7,45158227818225;7,37496239382973;7,54335199116809
"TrC0368C";5,83303201836734;5,94768470122234;5,59375948714846;6,02229212627964
"TrC0369C";8,42247811539829;8,70109610616047;8,28972389053396;8,65223485082913
"TrC0370W";5,77845815874749;5,29644409189862;5,74023265298928;5,1482114328516
"TrC0371W";5,34915046038714;5,97141659400135;5,27428170072232;6,20878359730651
"TrC0372W";6,27479598169462;6,49290276909556;6,14371768493369;6,47070022091035
"TrC0373W";7,98736518287869;7,56672898357167;7,89553814067553;7,58548482714622
"TrC0374C";3,50611187568991;3,25487433281338;2,97343873784582;2,81836402441096
"TrC0375W";0,103275235450909;-1,13233845274417;-0,415615678599622;-2,95574866051224
"TrC0376C";-4,32867872224803;-4,20240719229745;-3,85217009026339;-4,89930685457746
"TrC0377W";6,41706693697912;6,00761363656404;6,28900986382214;6,08846486659219
"TrC0378W";8,44521251805557;7,78141698351488;8,65754718490615;7,89426079680387
"TrC0379C";9,43783168308221;9,98599245720703;9,23479532129997;9,80275552670112
"TrC0380C";-2,90960678949222;-3,89251240212645;-3,62226820886322;-2,56594698124922
"TrC0381C";8,2200976977718;7,97578616796117;8,28766033139676;8,03573670266872
"TrC0382W";-3,38204966079487;-2,6197484507907;-2,14848472038547;-3,62692212041588
"TrC0383W";3,97976560227505;4,078981073336;3,90527236961045;3,83822188527493
"TrC0384C";4,52696712454968;2,91916140747468;4,64441913475076;2,81799201461211
"TrC0385C";2,58327628628807;2,61139768914421;2,80813963322812;2,54392628763986
"TrC0386C";-4,07725241555685;-3,13406318821558;-3,62226820886322;-4,38072886335668
"TrC0387C";-2,61997880396704;-1,30309060511585;-1,97626021769825;-2,44571238895753
"TrC0388C";-0,455660456384699;-0,325736353357807;-1,10055493498286;-1,01247206650055
"TrC0389W";8,44830105652721;8,08524349513254;8,54574757922923;7,79870515053194
"TrC0390C";1,59763707430414;2,53915632420914;1,41651990159287;2,13948069458401
"TrC0391W";6,17551045343311;6,63730944527438;6,10622229531947;6,55507899810282
"TrC0392C";1,85401393593565;2,26410543564886;1,71642845855279;2,28810013658686
"TrC0393W";6,46855064025107;6,88394558343764;6,47119318338821;6,89158924843766
"TrC0394C";3,78108509330689;3,38878949126422;3,62232290252751;3,3320064112211
"TrC0395W";6,82711345632652;6,40782180546137;6,6079069396609;6,3278258690993
"TrC0396C";1,54441738434863;-4,20240719229745;0,549582895019463;-3,63123780782233
"TrC0397C";4,49817632841952;-2,19885419133974;4,21343258644083;-1,07931633168343
"TrC0398W";6,08960547978245;-3,64137594372532;5,68868360040868;-2,90699891235371
"TrC0399W";10,6511894510567;7,3237027891621;8,84108944106746;5,29759411897331
"TrC0400C";5,49445747820349;5,44297175552547;5,58041277560694;5,46805540082519
"TrC0401C";4,86640112902503;5,46090491845329;4,85972908713727;5,09147464974323
"TrC0402C";7,03383528621956;6,54723371881851;6,76054476202374;6,74134680353957
"TrC0403C";8,21324246253803;7,54230085280844;8,14385222103987;6,6507115390272
"TrC0404W";4,65584390318513;5,15155116777933;5,06764210173343;4,66158294570612
"TrC0405C";5,19421478412846;5,05261542460295;5,2031468808975;5,21451266076474
"TrC0406C";2,7127523893606;2,80056249127578;2,42989888744418;2,95377080698832
"TrC0407W";5,0511594508645;5,61824622519511;4,92818203413536;5,54168118396825
"TrC0408C";6,11533496546506;6,04262358658298;5,97923149162599;5,80309964500322
"TrC0409W";-2,41567562324442;-0,708338367959657;-2,59212313356605;0,10697857560405
"TrC0410W";7,59359618892399;7,58269177395562;7,07116602947839;7,16586762615569
"TrC0411C";-2,25702929816903;-2,89891094380722;-3,33134161637905;-2,58210641036278
"TrC0412W";6,64768643223116;6,89960229295299;6,67992122288052;7,01003598704779
"TrC0413C";7,9209689090975;6,38446690673436;7,91545528741512;6,66504674789217
"TrC0414W";-1,13653267200725;-0,497960049409275;-1,8399604992848;-0,770074664084223
"TrC0415W";8,40683580930099;7,2805839342787;8,3774796939842;7,6425754327367
"TrC0416C";5,05878554381642;6,24647335199959;4,66450355587634;5,98157406777375
"TrC0417W";8,45448493317198;8,55097969775043;8,32302130547299;8,33279828709523
"TrC0418W";6,12542263838932;5,75656714260407;5,92565945216277;5,77021812483477
"TrC0419W";5,01859404804474;5,17431094919184;5,10410947318309;5,67346139755157
"TrC0420W";7,44087097062947;8,54794256877015;7,54165370595904;8,38846306384795
"TrC0421C";9,32880341108489;10,1131054884861;9,17046795721907;9,67512331500406
"TrC0422W";6,58925297165402;6,68155428981457;6,55947327084701;6,28174067305105
"TrC0423W";8,64689600262628;8,95694752963692;8,49038801890807;8,72568782846194
"TrC0424W";-4,32867872224803;-4,96862819080281;-4,91812421968957;-4,35419059486636
"TrC0425C";5,23255381180727;2,41457733706244;4,74507999524523;2,6892394600178
"TrC0426C";-2,13665752508444;-2,85709834208849;-2,22096681086427;-4,38072886335668
"TrC0427W";5,75980053885922;4,79275901579101;5,61115790733039;4,78800632325309
"TrC0428C";8,24636673372103;7,59689404304052;8,13183346771782;7,5219695864298
"TrC0429W";6,04503436267198;6,58125304894527;5,94774430928649;6,44748095142194
"TrC0430C";7,89018348256434;8,41133905649871;7,57893127824912;8,45505260812429
"TrC0431W";6,57943640874212;7,92672311936862;6,47369298940076;7,42640828434649
"TrC0432W";6,98097784257899;7,78113934595805;6,86418147184459;7,78523450955285
"TrC0433W";6,32991690570908;5,8279767062591;5,45519253753582;5,26127804870468
"TrC0434C";4,9164681886088;5,17957672660743;4,66169981986186;5,35203965193847
"TrC0435W";6,19861014527569;6,72516884715271;6,09016376097162;6,63964101841616
"TrC0436W";5,92203291213897;6,1053467535616;5,68114372299762;6,07422410616975
"TrC0437W";4,54361142558611;2,8705389828054;5,08310640591827;2,16832188199648
"TrC0438W";9,10074866587583;7,52650236606522;9,51451154246588;7,58828536504608
"TrC0439W";1,77106047609146;-2,08908178093314;1,36041276180925;-1,17271415264057
"TrC0440C";4,44619154150787;3,36194596268771;4,74023182275868;3,48958002784718
"TrC0441C";10,7929728411143;11,5450269584109;10,3623893971345;11,6588750288116
"TrC0442W";10,5176284881723;11,4018521972318;10,0930758856615;11,49914997793
"TrC0443C";4,67629027985569;4,54138456628645;4,40445597839549;4,46317727792218
"TrC0444W";3,88350651061022;4,13377597637184;3,89374467347816;4,35111067667572
"TrC0445W";1,93252097129625;-4,20366865053351;1,72972909673175;-4,89930685457746
"TrC0446C";6,0632364100169;6,13019558627598;5,91947024877054;6,18859428340782
"TrC0447C";5,38289599442074;4,02244261533253;4,78453275118263;3,97992604203135
"TrC0448W";5,87816421707835;7,02110076648806;5,75982796641758;6,9392897412492
"TrC0449W";8,3253644458277;8,31506757504102;8,17468913900919;8,18907063300086
"TrC0450C";5,32419932685366;5,37549076620843;5,38117238931017;5,01806596174519
"TrC0451W";3,88583766295484;3,68482813822381;3,66495875482718;3,48934555963775
"TrC0452C";5,02679931624745;6,76588886461168;4,84074577799138;6,78729768372351
"TrC0453W";3,73237704517495;5,13301151557367;3,24949813273171;5,0359870850573
"TrC0454C";7,13437588139167;5,78118590661405;7,43784338459949;5,92127950542381
"TrC0455C";3,05767042889606;2,16155299570143;3,27790238593338;1,85852778957771
"TrC0456W";5,79506010133743;5,54305634442986;5,75933697535378;5,64234477702944
"TrC0457W";-1,2565696864555;-2,36924118765091;-2,18846608159973;-1,30505652040392
"TrC0458C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrC0459W";7,12118637583289;7,57382817246077;7,1063833532865;7,79963301488621
"TrC0460W";6,90486261730776;6,58456641875717;6,8703567372884;6,65696317272371
"TrC0461W";4,74069982409694;4,95538972853844;4,71587009693796;5,08090553669208
"TrC0462C";4,24831775497253;4,23074635125749;3,76780546223109;4,27521771729978
"TrC0463W";5,82274366784177;5,81149328221486;5,76542332026768;5,76440173483488
"TrC0464C";2,82698980993379;3,47610419249987;2,47125036068613;3,24669769407952
"TrC0465C";5,27155698223149;5,57988157118956;5,12716613308578;5,69883255416762
"TrC0466W";5,00792414554436;5,23639448197917;4,83416026500929;5,25413421961416
"TrC0467C";5,71839565485194;5,85546999494512;5,59427058718661;5,88104535121554
"TrC0468W";3,20015816164005;3,51807817859589;3,0294419351803;3,36451988152755
"TrC0469C";3,75830225194699;3,65146707001876;3,4579578233441;3,49980878663589
"TrC0470W";8,40105920028751;8,74766916612322;8,314281559667;8,64616688653325
"TrC0471W";-1,9931084951313;-0,416597214688704;-1,53154039941415;-1,23850127168776
"TrC0472C";3,16133256516928;5,08338349299997;3,0807357748271;4,96754325737097
"TrC0473C";5,32262330376397;5,03004256230513;5,14372917177746;4,90920236882508
"TrC0474W";-3,6885706410755;-4,96862819080281;-2,92827818293586;-3,62692212041588
"TrC0475W";3,66490570939889;5,48104967757395;3,78168708379181;5,09041980519827
"TrC0476C";6,36130923893236;6,85888849700102;6,28639060661816;6,89209642764936
"TrC0477W";6,37266735235535;6,16447396093206;6,466312020793;5,82872850917106
"TrC0478C";5,0696386024494;5,35228620906515;5,10453913756303;5,44076348525428
"TrC0479W";4,64689291117134;4,50585693608684;4,52932551185077;4,47033841770934
"TrC0480W";7,05923911268898;6,40093686945837;7,09264541135099;6,71137755852681
"TrC0481C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-3,41501212432128
"TrC0482W";5,1743391036589;6,34990111111395;5,02138231754147;6,28855487547705
"TrC0483C";5,26559586425196;5,56923894819233;5,04726603245056;5,22917685861013
"TrC0484C";3,81325414030144;3,69351753154424;3,77819491516823;3,47610334997714
"TrC0485C";1,67930942835449;1,98131580092895;1,76659574774501;1,57480275740893
"TrC0486C";5,14971469608739;4,69908863827125;5,32817342016632;4,93206573910571
"TrC0487C";6,50479333736271;5,48470226504276;7,04295913830778;6,83964499390274
"TrC0488W";5,09053011002164;5,74411257360835;5,12018226171252;6,18530300074669
"TrC0489C";9,67212528164622;9,98300484271963;9,73408874195763;10,2362791733452
"TrC0490W";-4,86508699255889;-4,96862819080281;-4,40079110031382;-3,08099943775598
"TrC0491W";10,502332877556;10,8640741586186;10,6146771572053;11,0117144716242
"TrC0492C";5,24525798401367;6,0921580114276;4,91982662826363;6,18961118753023
"TrC0493C";8,06430048419085;7,75489544291165;7,8876341604876;7,76661970147321
"TrC0494W";-4,86508699255889;-4,43177961523502;-4,91812421968957;-4,35419059486636
"TrC0495C";-3,37649845204051;-3,52030675987656;-3,08222976606244;-3,58405463633615
"TrC0496W";8,7680305759971;8,07893017606502;8,86219810500707;7,98965282875009
"TrC0497W";3,99890402186659;3,44161972420153;3,8622093750036;3,68779358403889
"TrC0498C";5,55015716514216;5,4545641261662;5,42400608719799;5,15418751201864
"TrC0499C";9,41340332070782;9,69475718003495;9,10677526975762;9,42942143627137
"TrC0500C";2,61959626136911;3,22514065623026;2,01956957205629;3,30096915225839
"TrC0501C";9,77581834722973;9,85092334192707;9,61680159720868;9,79605564891601
"TrC0502W";6,33751041990967;6,55948140517214;6,20334845547202;6,67716669362134
"TrC0503C";5,71050876676755;5,96210912862615;5,60756890995469;5,72929545910592
"TrC0504W";7,19681691250148;6,78563268376677;6,94385279593766;6,46738687701667
"TrC0505C";-3,58725087467939;-2,03345866117827;-4,13999908034153;-3,60197619764747
"TrC0506W";7,65797957597319;7,98152990912803;7,54242192344153;8,00557044953143
"TrC0507C";7,7005407128483;7,48919480109432;7,56541360130025;7,68842051227739
"TrC0508C";6,28271523471967;8,05272053288677;6,01198010657327;8,31318677531443
"TrC0509W";-4,32867872224803;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrC0510C";7,45015679419521;7,3691597266084;7,34488254444518;7,50838518174558
"TrC0511W";-4,35623794928691;-4,20240719229745;-4,91812421968957;-3,92915362283565
"TrC0512C";5,89005174406559;5,97457706504105;5,55148312219571;6,31258993571165
"TrC0513C";6,91514459132268;7,3944754941449;6,52637042827996;7,29944084605146
"TrC0514C";6,94554169284035;6,63776646459262;6,64475853266421;6,42215994081017
"TrC0515W";7,41428202159317;7,18696727496315;7,39976730827071;7,20999412949438
"TrC0516C";6,32983212595937;6,30246146354705;6,25258274593113;6,62964529270841
"TrC0517C";5,51227539210957;5,36400752238177;5,35910355856065;5,38347937660227
"TrC0518W";0,721799281329439;-1,90511703131467;0,172355795295974;-2,21092044193366
"TrC0519W";8,22775883779966;7,93156100006375;7,18630489794282;8,09415913666877
"TrC0520W";5,6459066221211;5,30578730335126;5,5990274529073;5,24807717479917
"TrC0521C";6,82987433863917;6,98446505359892;6,39558094819982;7,07739465232116
"TrC0522W";5,67135017070897;5,93651426306682;5,55244630064664;6,0112417290274
"TrC0523W";2,76524057359909;2,58741085873417;2,64560953000796;2,52039206052516
"TrC0524W";6,99791529005875;6,94442164945774;6,84824948147003;6,98637901836703
"TrC0525C";6,81497656042877;6,72553882595557;6,60651685917752;6,90661061929251
"TrC0526C";7,0387261367908;7,08270176648725;6,96764084491552;7,12987459805547
"TrC0527W";4,17854745994667;4,22889138609242;3,78820792264425;4,20324853115423
"TrC0528C";5,03616158811587;4,83461281027753;4,9454404351137;4,92114273333297
"TrC0529W";7,16049672516245;7,26173598039408;6,92909846895867;6,91240438254068
"TrC0530W";6,06955281126212;6,14929455526825;5,64388571868134;6,22176232589601
"TrC0531W";5,21228919562154;5,47434462389249;4,87548352022188;5,55523666792943
"TrC0532C";3,66647397041782;3,65734702422572;3,40342935063065;3,76288422850205
"TrC0533C";8,01197213169688;7,84512668988259;7,83662743606133;7,78004963907985
"TrC0534C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrC0535C";7,35282110817557;7,50555731653008;7,10008144256144;7,55909611838352
"TrC0536C";5,60943647409122;5,49740561066052;5,42557421957033;5,31240097145212
"TrC0537C";7,54955066701865;7,61419930265945;7,39206408605101;7,76877478208682
"TrC0538W";8,09136874825595;8,15371552141241;7,97680968148739;8,20458679869514
"TrC0539C";4,56695284440271;2,66721485178145;4,31894874748492;2,61286549846609
"TrC0540C";6,50728536447002;4,99342360327329;6,39895100753911;4,67952720784322
"TrC0541C";3,54846221727586;3,16700848290524;3,3538618641449;3,07894368942214
"TrC0542W";5,41324164497203;5,62192894468793;5,27586638157246;5,73160154987236
"TrC0543C";6,54071376241272;6,79943258392815;6,41262820070942;6,97785168109526
"TrC0544W";7,65110420258035;7,64152420906883;7,45591053621734;7,95355221149259
"TrC0545C";5,28344560189297;4,99153820279545;5,14435720612081;4,88158504378743
"TrC0546C";4,80633505498672;4,9778654806664;4,65436530479983;5,02467273361192
"TrC0547W";6,25889390859978;5,02910003042934;6,37563223349506;4,9345558068337
"TrC0548C";6,34941455104787;6,21311166431212;6,15361225759093;6,20142978586484
"TrC0549W";4,56338092860582;3,04104069385241;4,30437107205161;2,81988349701692
"TrC0550C";6,76421660106476;6,99371847007283;6,59483352668249;7,05957319239352
"TrC0551W";5,26372753972347;4,97792268903181;5,14722237286437;4,97343272062931
"TrC0552C";4,72668815284863;4,96403942763867;4,71567582208678;4,90620688815468
"TrC0553W";3,17395640573711;5,13768620565563;2,78918063998954;3,9574429363103
"TrC0554C";3,88734478924211;3,81302871470941;3,65067921908197;3,73452849426284
"TrC0555W";4,40515020903178;4,61118484185197;4,1288338168321;4,85236094884509
"TrC0556C";6,74634496462579;6,56225011392071;6,63130373332651;6,60748069490313
"TrC0557W";7,16631260498728;7,10489445561111;7,16189521191381;7,28151756500895
"TrC0558C";4,45576140243074;5,47850888399195;4,12624616303094;5,59085221631882
"TrC0559C";3,26184842761748;4,23243823813407;2,8855936979116;4,24588504536456
"TrC0560W";3,92614334135902;4,22894223617418;3,75997007535014;4,22533588112009
"TrC0561C";5,78678603023808;4,25559973064446;5,98777667856149;4,00654728864705
"TrC0562W";2,60312677141932;2,79251471868457;2,69654548888253;2,91631504695299
"TrC0563C";7,01139115434464;6,43295370521369;7,27576420392046;6,81228389406695
"TrC0564C";-1,2869275963495;-4,96862819080281;-1,55549985227407;-4,38909364259569
"TrC0565C";-1,17504095506427;-4,44576093397514;-0,789269852547463;-4,13836255739767
"TrC0566C";5,14968590527563;5,15163685804074;4,96031404892835;5,0053438930814
"TrC0567W";-0,669030842463311;0,167215649360397;-1,22820047179451;-0,246998221112122
"TrC0568W";5,44962419097608;5,60864454654568;5,18819068250227;5,45292590026166
"TrC0569C";6,50030075353467;7,27801726947901;6,24795792016296;7,31329215780598
"TrC0570W";3,79214308827281;4,71106028781988;3,58964169396998;4,46744235945154
"TrC0571C";5,62016900464548;5,83868830481562;5,73841351057593;5,83881500589016
"TrC0572W";6,52184323020109;6,46049336478389;6,36094559561274;6,41240074862906
"TrC0573C";3,70813258931417;3,87566851082077;3,65659939302279;4,24052447397078
"TrC0574W";6,63196996466294;6,69828537218385;6,61841099745372;6,97039194482888
"TrC0575W";5,56386846199024;5,54947532626545;5,46281786590747;5,46018869046453
"TrC0576C";3,9690435462954;4,10650371040143;3,87111908898289;4,29985970781535
"TrC0577W";4,31496352615679;4,53964861908317;3,99792426557701;4,48352077614517
"TrC0578C";3,56284154838804;3,54592159124922;3,4024062313327;3,57912009829864
"TrC0579C";6,07382979490209;5,89796405809686;6,01516593865716;5,83885776787769
"TrC0580C";5,50990962374388;5,21291339570927;5,52772925036045;5,39119828719329
"TrC0581W";4,13898758393307;4,47097997624205;3,96488390223574;4,3548632857758
"TrC0582W";2,45833747890383;1,94945011423278;2,18067975580864;2,60379205493587
"TrC0583W";6,37981158061814;6,65712189512102;6,03000297541434;6,8299685556135
"TrC0584C";7,93420490895629;8,05365785903332;7,92714129188998;8,08471769685332
"TrC0585C";7,48515929898808;7,89816454590345;7,25396775980265;7,83307652082769
"TrC0586W";7,42069294771801;7,50981446493956;7,25946215180897;7,31427259175265
"TrC0587C";6,73999958268343;7,14930501027409;6,65477456832456;7,17270829590606
"TrC0588W";5,17744160086346;5,39258455953289;5,22938228734699;5,47770003970855
"TrC0589W";5,85044642389315;5,66528151046958;5,65301208548655;5,68763392589204
"TrC0590C";4,12195999394255;5,00304324205534;4,04461357288478;5,26338737847841
"TrC0591W";5,64772241457699;5,77316020383821;5,42499919934327;5,87241927540381
"TrC0592C";6,43196227547056;6,29971051015351;6,4366757196893;5,855595814473
"TrC0593W";6,60521336224822;6,22650075202033;6,76321152266753;6,13918399479259
"TrC0594W";10,2387938875955;10,7350983423535;10,2011718345444;10,6913027642675
"TrC0595C";7,10846996444893;6,79802317500725;6,98802960778886;6,92120851421866
"TrC0596C";4,04946020083323;3,86422163228933;3,94045075605331;4,06941237643984
"TrC0597W";4,6155387018954;4,22416203717957;4,54474195107826;4,24513882009748
"TrC0598W";8,17295319175561;8,49215730044256;7,93751748384407;8,4500181067717
"TrC0599C";7,31165666281174;7,47718366300316;7,21696621660236;7,47742876201635
"TrC0600W";6,22838001103261;5,49579810872192;6,23648836635349;5,49585750916564
"TrC0601W";5,94270623217469;6,22436807640305;5,95090909233156;6,22886441449446
"TrC0602W";3,59625724078186;3,83208399105053;3,81975387993927;4,02556635551254
"TrC0603W";6,21543583924797;6,35727624135199;6,46639709737006;6,4684142733505
"TrC0604W";8,1260958865102;8,23161922148761;8,01328224236422;8,32783788908921
"TrC0605C";5,60820923731059;5,85198399131603;5,45328587711598;5,84493704816106
"TrC0606W";6,15868935210464;6,3621195264256;6,11963604715305;6,51024843235577
"TrC0607C";4,81453732234343;4,91937189040212;4,88523364850838;4,73371571835192
"TrC0608W";2,51251891666487;2,78739296444104;2,2538598303012;2,96069870804088
"TrC0609C";2,93622318312471;2,24367524027396;3,46407558875353;1,35811866940659
"TrC0610W";-1,27966734962374;-1,38141789811003;-2,39784996943168;-1,19919874217434
"TrC0611W";5,5262977781604;4,81821978295447;5,49056424198385;4,84018169655026
"TrC0612C";5,35578716862009;5,53427881096229;5,19954657229296;5,5509964921367
"TrC0613W";7,37432678887924;7,21260687932469;7,15572984487565;7,24162545738035
"TrC0614C";4,56277581999714;4,82914478890711;4,13766112151132;4,84384254315824
"TrC0615W";3,09654718630023;3,54799717463097;2,79332305693632;3,89850208775545
"TrC0616W";4,89201758592498;5,04181054317501;4,90031907542487;5,10906903707141
"TrC0617C";6,9247660843145;4,1130424188937;6,53700936480371;3,99613492205828
"TrC0618W";5,60648996377129;5,94278528940959;5,58853533848924;6,35072848795622
"TrC0619C";-4,86508699255889;-4,96862819080281;-4,91812421968957;-4,89930685457746
"TrC0620W";6,48194633370871;6,79802149998888;6,52964902911753;7,25711163746524
"TrC0621W";9,5882367559507;9,53960208601793;9,36407384700888;9,59199010948576
"TrC0622W";5,50177197468962;5,28230171404624;5,23514731536364;5,4479589828966
"TrC0623W";3,57194911072229;1,91511507160409;3,50430395189613;1,49814729864034
"TrC0624C";4,98044571507699;0,985161591189703;4,26469191773496;0,311975517795838
"TrC0625C";2,62106920750481;3,36864062313476;2,64923288018882;3,19564238234334
"TrC0626W";-4,3350561209254;-4,96862819080281;-4,91812421968957;-4,13836255739767
"TrC0627W";-2,39139556800293;-4,96862819080281;-2,46458221512653;-2,34320173179201
"TrC0628W";7,25336330186764;7,58094178119906;7,10693968889449;7,46543460154117
"TrC0629C";4,0718934434511;4,25742913273551;3,91241194182482;4,38376161392422
"TrC0630W";5,52133381442646;5,0381142343239;5,37266602582637;4,92523024860817
"TrC0631C";5,60338625539779;5,33820788373789;5,66332337264084;4,83695759262932
"TrC0632W";3,80906078507955;4,34176090572091;3,7476206007122;4,26644456459251
"TrC0633C";11,9342881410452;11,9365850153003;11,7083206393558;12,0267387015177
"TrC0634C";3,44817866626777;4,02717338744296;3,43058510938513;3,89660718676883
"TrC0635W";6,87308740911707;6,78868226629866;6,78186630401116;6,772426728733
