"";"baseMean";"log2FoldChange";"lfcSE";"stat";"pvalue";"padj"
"TrA0150W";0,280712586976572;0;4,40746334313912;0;1;1
"TrA0151W";596,207057525966;0,0568461081785697;0,142489473866016;0,398949526840295;0,689930395009133;1
"TrA0152C";531,417801973749;0,0388131504655456;0,174632857688463;0,222255713954968;0,82411482503891;1
"TrA0153W";463,427152336639;-0,0630672852534863;0,153844918927293;-0,409940644729983;0,681849488923644;1
"TrA0154W";805,874698126485;0,0485388188631405;0,133281830447688;0,364181814581182;0,715722245808412;1
"TrA0155W";2,33589983288381;1,49527357004815;1,13964874446302;1,31204774919722;0,189504024111401;0,738467292435992
"TrA0156C";43,2280157682488;1,32617113839857;0,468342070437155;2,83162931991293;0,00463115021328664;0,108049811128337
"TrA0157W";1648,22912497893;0,0539594150302911;1,00535810202414;0,0536718358579411;0,95719662217718;1
"TrA0158W";12,2891777071116;0,150531322982012;0,554897280339752;0,271277817202212;0,786177366303151;1
"TrA0159C";11,0188604480415;1,79384937663206;1,72504022213053;1,03988843484272;0,298391736172714;0,849449372705196
"TrA0160C";82,7178157301709;0,188459656473143;0,38912498466657;0,484316515000004;0,628161257076459;0,991130705229242
"TrA0161W";157,220371994551;0,640099716967878;0,5077763448071;1,26059380968416;0,207455230085105;0,757404257634681
"TrA0162C";665,587691135543;-0,200283358978584;0,219941834288811;-0,910619662813157;0,36249580657807;0,895399742043246
"TrA0163C";181,391788845882;0,025726871504128;0,204185790134123;0,125997364886307;0,899734010468636;1
"TrA0164W";2908,27827698874;0,154989357759897;0,220773202763634;0,702029756418551;0,482660606559252;0,951903832414228
"TrA0165W";400,598792454414;-0,219385964861046;0,177180284940011;-1,23820754061506;0,215639116261348;0,768763959696058
"TrA0166C";395,227002933656;0,167685099341881;0,160498685805846;1,04477552884594;0,29612672745758;0,846807140294791
"TrA0167C";2034,47311023718;-0,00151737475789769;0,119422625185358;-0,0127059236517582;0,989862412457783;1
"TrA0168W";603,162920460495;0,059157064235185;0,143273675607617;0,412895557989301;0,679683135693804;1
"TrA0169C";1564,06169276561;-0,127398267405931;0,455396415850992;-0,27975245955299;0,779667427614359;1
"TrA0170W";58,759548446725;-0,326095187348033;0,607953871997631;-0,536381463081303;0,591694939993064;0,982949214136067
"TrA0171W";142,158874110484;0,197690612082817;0,233343181707824;0,847209721903731;0,396878235611303;0,912805952803435
"TrA0172W";2010,85018451779;2,07507033400384;0,68245907077269;3,04057843594109;0,00236124180266529;0,0707626171264263
"TrA0173C";4,42925212786721;-1,61979944812387;0,80087681698775;-2,02253257150862;0,0431213621878407;0,396222631063428
"TrA0174W";4126,6992330375;-1,3961821452026;0,286239666059637;-4,87766829951413;1,07347245080532e-06;0,000203549894353613
"TrA0175W";73,3061352311222;1,39975716840152;0,680444732767335;2,05712102834388;0,0396745854377723;0,378906823745904
"TrA0176C";441,110985614396;0,130505106304522;0,181525369566601;0,718935907504874;0,472180410906661;0,94659124316323
"TrA0177W";489,427714481559;0,268695670818388;0,138646654379626;1,93798885390106;0,0526245824095229;0,434981193452079
"TrA0178C";1512,11823555507;0,0930346712792149;0,10860848533611;0,856605917956604;0,3916627140053;0,907171736840731
"TrA0179W";392,596087090045;0,117770235367356;0,183601453139592;0,641445006853051;0,521233599576533;0,964864753419529
"TrA0180W";839,294112892127;-0,0867253525998536;0,1860764909796;-0,466073667572341;0,641162770995112;0,992134002936262
"TrA0181C";1042,78123316015;0,537562669702962;0,428031492660098;1,25589513603814;0,209153992293227;0,761133227359701
"TrA0182C";1036,0727963082;-0,138941842126083;0,176366311383662;-0,787802619650147;0,430812168520726;0,93038224222596
"TrA0183W";833,32368260296;-0,273061584639107;0,275046473245108;-0,99278344280302;0,320815500420585;0,863943351717283
"TrA0184W";130,437091941111;0,545985188473458;0,176296435425653;3,09697236450199;0,00195508099298962;0,0629306780120023
"TrA0185W";6318,93269471565;-0,100230274469757;0,194614453310049;-0,515019685151932;0,606539264270753;0,986351440269916
"TrA0186W";366,055105971817;0,0458647623064768;0,257670922591939;0,17799743116188;0,858724993162476;1
"TrA0187W";154,646640562435;-0,350767952973375;0,173776373607323;-2,01850197292064;0,0435390088992584;0,397956462585772
"TrA0188C";1630,91321297713;-0,415112872238744;0,293626612435459;-1,41374403633114;0,157437070596243;0,696906285759005
